station_id,route_id,station_name,crs,operator,route,county,region,latitude,longitude,is_interchange,major_interchange,is_terminus1,branch_junction,is_junction,canonical_time_to_...,time_band,distance_from_..._km,distance_band,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km
NR_0087,NR_R0087,Cark & Cartmel,CAK,Northern,,,,54.17756612,-2.972830022,,,,,,,,,,NO_000087,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000087,,,,,FALSE,,,,,,,,,,,,,
NR_0088,NR_R0088,Carnforth,CNF,Northern,,,,54.12969095,-2.771228496,,,,,,,,,,NO_000088,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000088,,,,,FALSE,,,,,,,,,,,,,
NR_0089,NR_R0089,Castleford,CFD,Northern,,,,53.72409345,-1.354656247,,,,,,,,,,NO_000089,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000089,,,,,FALSE,,,,,,,,,,,,,
NR_0090,NR_R0090,Castleton (Manchester),CAS,Northern,,,,53.5918608,-2.178231774,,,,,,,,,,NO_000090,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000090,,,,,FALSE,,,,,,,,,,,,,
NR_0091,NR_R0091,Castleton Moor,CSM,Northern,,,,54.46728813,-0.946647941,,,,,,,,,,NO_000091,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000091,,,,,FALSE,,,,,,,,,,,,,
NR_0092,NR_R0092,Cattal,CTL,Northern,,,,53.99749566,-1.319772686,,,,,,,,,,NO_000092,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000092,,,,,FALSE,,,,,,,,,,,,,
NR_0093,NR_R0093,Chapel-en-le-Frith,CEF,Northern,,,,53.31224546,-1.918769577,,,,,,,,,,NO_000093,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000093,,,,,FALSE,,,,,,,,,,,,,
NR_0094,NR_R0094,Chapeltown (South Yorkshire),CLN,Northern,,,,53.46235417,-1.466268507,,,,,,,,,,NO_000094,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000094,,,,,FALSE,,,,,,,,,,,,,
NR_0095,NR_R0095,Chassen Road,CSR,Northern,,,,53.44617874,-2.368237145,,,,,,,,,,NO_000095,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000095,,,,,FALSE,,,,,,,,,,,,,
NR_0096,NR_R0096,Chathill,CHT,Northern,,,,55.53672988,-1.706378108,,,,,,,,,,NO_000096,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000096,,,,,FALSE,,,,,,,,,,,,,
NR_0097,NR_R0097,Cheadle Hulme,CHU,Northern,,,,53.37594578,-2.188302225,,,,,,,,,,NO_000097,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000097,,,,,FALSE,,,,,,,,,,,,,
