station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band
Swanscombe,SWM,Southeastern,,,51.44907248,0.309545118,,,,,,,,,,,,,,,,SO_000144,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000144,,,,,False,
Sydenham Hill,SYH,Southeastern,,,51.43271634,-0.080334335,,,,,,,,,,,,,,,,SO_000145,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000145,,,,,False,
Teynham,TEY,Southeastern,,,51.33338995,0.807440692,,,,,,,,,,,,,,,,SO_000146,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000146,,,,,False,
Thanet Parkway,THP,Southeastern,,,51.3324511,1.3579215,,,,,,,,,,,,,,,,SO_000147,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000147,,,,,False,
Tonbridge,TON,Southeastern,,,51.19143689,0.27077344,,,,,,,,,,,,,,,,SO_000148,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000148,,,,,False,
Tunbridge Wells,TBW,Southeastern,,,51.13022674,0.262823237,,,,,,,,,,,,,,,,SO_000149,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000149,,,,,False,
Wadhurst,WAD,Southeastern,,,51.07346089,0.313187922,,,,,,,,,,,,,,,,SO_000150,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000150,,,,,False,
Walmer,WAM,Southeastern,,,51.20332393,1.382891124,,,,,,,,,,,,,,,,SO_000151,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000151,,,,,False,
Wateringbury,WTR,Southeastern,,,51.24973116,0.422470344,,,,,,,,,,,,,,,,SO_000152,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000152,,,,,False,
Welling,WLI,Southeastern,,,51.46484348,0.101846038,,,,,,,,,,,,,,,,SO_000153,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000153,,,,,False,
West Dulwich,WDU,Southeastern,,,51.44062348,-0.090938887,,,,,,,,,,,,,,,,SO_000154,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000154,,,,,False,
West Malling,WMA,Southeastern,,,51.29201798,0.418657268,,,,,,,,,,,,,,,,SO_000155,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000155,,,,,False,
West St Leonards,WLD,Southeastern,,,50.85314724,0.539940339,,,,,,,,,,,,,,,,SO_000156,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000156,,,,,False,
West Wickham,WWI,Southeastern,,,51.38130201,-0.014425183,,,,,,,,,,,,,,,,SO_000157,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000157,,,,,False,
Westcombe Park,WCB,Southeastern,,,51.48448685,0.017767227,,,,,,,,,,,,,,,,SO_000158,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000158,,,,,False,
Westenhanger,WHA,Southeastern,,,51.09487937,1.037707764,,,,,,,,,,,,,,,,SO_000159,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000159,,,,,False,
Westgate-on-Sea,WGA,Southeastern,,,51.38145254,1.338378497,,,,,,,,,,,,,,,,SO_000160,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000160,,,,,False,
Whitstable,WHI,Southeastern,,,51.35758066,1.033302028,,,,,,,,,,,,,,,,SO_000161,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000161,,,,,False,
Woolwich Arsenal,WWA,Southeastern,,,51.48987374,0.069864616,,,,,,,,,,,,,,,,SO_000162,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000162,,,,,False,
Woolwich Dockyard,WWD,Southeastern,,,51.49113057,0.05465135,,,,,,,,,,,,,,,,SO_000163,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000163,,,,,False,
Wye,WYE,Southeastern,,,51.18501369,0.929321854,,,,,,,,,,,,,,,,SO_000164,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000164,,,,,False,
Yalding,YAL,Southeastern,,,51.22647911,0.412167502,,,,,,,,,,,,,,,,SO_000165,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000165,,,,,False,
