route_id,trunk_pattern,branch_pattern,shared_prefix,split_after,destination,service_count
R00001,SP000002,SP000190,7,SRT,LUT,14
R00001,SP000002,SP002971,7,SRT,KTN,6
R00001,SP000002,SP002987,7,SRT,BFR,4
R00001,SP000002,SP003027,7,SRT,WHP,6
R00002,SP000003,SP000019,12,SQE,WWR,6
R00002,SP000003,SP000779,12,SQE,SQE,11
R00002,SP000003,SP001023,16,SYD,CYP,144
R00003,SP000035,SP000004,5,WRU,HWY,6
R00003,SP000035,SP000059,6,GER,SBJ,4
R00003,SP000035,SP000061,6,GER,BMO,26
R00003,SP000035,SP000081,5,WRU,HWY,3
R00003,SP000035,SP000088,6,GER,BMO,4
R00003,SP000035,SP000117,6,GER,OXF,10
R00003,SP000035,SP000124,6,GER,BSW,15
R00003,SP000035,SP000168,6,GER,BAN,6
R00003,SP000035,SP000199,6,GER,BSW,1
R00003,SP000035,SP000227,6,GER,OXF,8
R00003,SP000035,SP000248,5,WRU,HWY,6
R00003,SP000035,SP000298,5,WRU,PRR,3
R00003,SP000035,SP000305,5,WRU,GER,1
R00003,SP000035,SP000313,5,WRU,OXF,1
R00003,SP000035,SP000328,6,GER,BMO,1
R00003,SP000035,SP000552,6,GER,BSW,4
R00003,SP000035,SP001643,5,WRU,HWY,2
R00003,SP000035,SP002429,5,WRU,AYS,2
R00003,SP000035,SP002777,6,GER,OXF,6
R00003,SP000035,SP002783,14,BIT,OXF,11
R00003,SP000035,SP003198,12,XJV,BAN,2
R00003,SP000035,SP003867,6,GER,OXF,1
R00003,SP000035,SP004114,5,WRU,BCS,1
R00003,SP000035,SP004157,6,GER,BMO,2
R00003,SP000035,SP004185,5,WRU,BAN,1
R00003,SP000035,SP004191,6,GER,SBJ,2
R00003,SP000035,SP004257,12,XJV,BMO,1
R00003,SP000035,SP004445,16,OXF,BAN,1
R00003,SP000035,SP004479,6,GER,PRR,1
R00003,SP000035,SP004626,5,WRU,OXF,1
R00003,SP000035,SP004639,5,WRU,BAN,1
R00003,SP000035,SP004641,12,XJV,BSW,1
R00004,SP000006,SP000015,7,DON,DON,12
R00005,SP000008,SP000634,8,QPW,QPW,8
R00006,SP000010,SP002204,10,DLJ,XHZ,10
R00007,SP000012,SP000056,9,HWY,MYB,6
R00007,SP000012,SP000120,11,GER,MYB,3
R00007,SP000012,SP000206,9,HWY,MYB,3
R00007,SP000012,SP000679,10,BCF,MYB,2
R00007,SP000012,SP000689,9,HWY,MYB,2
R00007,SP000012,SP004149,11,GER,MYB,1
R00007,SP000012,SP004560,11,GER,MYB,1
R00007,SP000012,SP004636,9,HWY,MYB,1
R00008,SP000413,SP000014,5,HGR,HGS,13
R00008,SP000413,SP000021,5,HGR,HGS,8
R00008,SP000413,SP000031,5,HGR,HGS,2
R00008,SP000413,SP000039,5,HGR,HGS,30
R00008,SP000413,SP000337,5,HGR,TBW,44
R00008,SP000413,SP000349,5,HGR,TBW,2
R00008,SP000413,SP000477,6,LEE,GLM,2
R00008,SP000413,SP000659,5,HGR,ORP,4
R00008,SP000413,SP000668,5,HGR,AFK,14
R00008,SP000413,SP000670,5,HGR,MDE,32
R00008,SP000413,SP001044,5,HGR,RAM,32
R00008,SP000413,SP001137,5,HGR,SEV,4
R00008,SP000413,SP001138,5,HGR,ORP,4
R00008,SP000413,SP001883,5,HGR,HGS,2
R00008,SP000413,SP001892,5,HGR,DVP,11
R00008,SP000413,SP002537,5,HGR,TBW,1
R00008,SP000413,SP002807,5,HGR,DVP,3
R00008,SP000413,SP002976,5,HGR,CBW,2
R00008,SP000413,SP003387,5,HGR,DVP,10
R00008,SP000413,SP003400,5,HGR,RAM,10
R00008,SP000413,SP004546,5,HGR,HGS,8
R00008,SP000413,SP004547,5,HGR,HGS,1
R00008,SP000413,SP004549,5,HGR,HGS,2
R00008,SP000413,SP004551,5,HGR,HGS,2
R00009,SP000017,SP000627,5,QPW,QPW,8
R00010,SP000018,SP000024,11,AYS,AYS,26
R00011,SP003630,SP000023,10,SQE,WWR,138
R00011,SP003630,SP000780,10,SQE,BAK,2
R00011,SP003630,SP001020,10,SQE,CYP,2
R00011,SP003630,SP004580,10,SQE,WCY,2
R00012,SP000025,SP001701,15,DLJ,XHZ,2
R00013,SP000118,SP000027,8,CNM,BHM,2
R00013,SP000118,SP001526,8,CNM,NOT,2
R00013,SP000118,SP003482,7,GCR,GCR,2
R00013,SP000118,SP004105,8,CNM,NOT,2
R00014,SP000032,SP002048,7,GBD,HUL,2
R00014,SP000032,SP002547,9,HUL,HUL,2
R00014,SP000032,SP003407,5,SBY,BDT,2
R00015,SP000522,SP000033,10,WOS,WOS,6
R00015,SP000522,SP000531,6,GCR,GCR,8
R00015,SP000522,SP003494,11,WOF,GMV,2
R00016,SP000034,SP001577,18,LEI,BHM,4
R00016,SP000034,SP001704,5,CBG,CBG,8
R00017,SP000073,SP000040,10,HWY,MYB,1
R00017,SP000073,SP000045,10,HWY,MYB,5
R00017,SP000073,SP004152,10,HWY,HWY,2
R00017,SP000073,SP004488,10,HWY,MYB,2
R00017,SP000073,SP004633,12,GER,MYB,1
R00017,SP000073,SP004643,14,SRU,MYB,1
R00018,SP000105,SP000041,6,RDG,HFD,2
R00018,SP000105,SP000044,6,RDG,WOF,2
R00018,SP000105,SP000048,6,RDG,GMV,17
R00018,SP000105,SP000094,6,RDG,PLY,7
R00018,SP000105,SP000096,6,RDG,PNZ,8
R00018,SP000105,SP000099,6,RDG,PNZ,10
R00018,SP000105,SP000106,6,RDG,NBY,21
R00018,SP000105,SP000129,6,RDG,WOF,2
R00018,SP000105,SP000184,6,RDG,HFD,6
R00018,SP000105,SP000198,6,RDG,WOS,2
R00018,SP000105,SP000326,7,TLH,DID,3
R00018,SP000105,SP000364,6,RDG,WOF,4
R00018,SP000105,SP000462,6,RDG,OXF,5
R00018,SP000105,SP000581,6,RDG,BRI,44
R00018,SP000105,SP000651,6,RDG,PLY,6
R00018,SP000105,SP000801,6,RDG,PLY,4
R00018,SP000105,SP000835,6,RDG,WSM,2
R00018,SP000105,SP000840,6,RDG,PNZ,2
R00018,SP000105,SP000848,6,RDG,WOS,1
R00018,SP000105,SP000858,6,RDG,OXF,27
R00018,SP000105,SP000862,6,RDG,CNM,30
R00018,SP000105,SP001654,6,RDG,NBY,3
R00018,SP000105,SP001823,6,RDG,SWA,1
R00018,SP000105,SP001838,6,RDG,SWA,25
R00018,SP000105,SP001939,6,RDG,RDG,3
R00018,SP000105,SP002174,6,RDG,WSM,12
R00018,SP000105,SP002183,6,RDG,WSM,4
R00018,SP000105,SP002209,6,RDG,EXD,4
R00018,SP000105,SP002216,6,RDG,NQY,2
R00018,SP000105,SP002711,6,RDG,BDW,2
R00018,SP000105,SP003385,6,RDG,PGN,6
R00018,SP000105,SP003417,6,RDG,CDF,18
R00018,SP000105,SP003420,6,RDG,WOS,2
R00018,SP000105,SP003428,6,RDG,WSB,2
R00018,SP000105,SP003429,6,RDG,CMN,12
R00018,SP000105,SP003434,6,RDG,SWA,2
R00018,SP000105,SP003440,6,RDG,SWA,2
R00018,SP000105,SP003448,6,RDG,TAU,2
R00018,SP000105,SP003480,6,RDG,PNZ,1
R00018,SP000105,SP003666,6,RDG,TAU,2
R00018,SP000105,SP003788,6,RDG,SWA,1
R00018,SP000105,SP004186,6,RDG,FRO,2
R00018,SP000105,SP004248,6,RDG,WPH,1
R00018,SP000105,SP004338,6,RDG,BPW,4
R00018,SP000105,SP004416,6,RDG,BDW,1
R00018,SP000105,SP004476,6,RDG,BAN,2
R00018,SP000105,SP004599,6,RDG,WOS,1
R00019,SP000042,SP004617,9,EGY,EDB,1
R00019,SP000042,SP004619,8,INK,EDB,1
R00020,SP000043,SP000645,9,HWY,MYB,2
R00020,SP000043,SP004180,9,HWY,MYB,2
R00021,SP000196,SP000046,11,BHM,BHM,6
R00021,SP000196,SP001479,12,XOZ,FOK,2
R00022,SP000047,SP000234,6,BNY,LDS,34
R00022,SP000047,SP002642,6,BNY,BNY,2
R00022,SP000047,SP003839,9,PNS,PNS,1
R00022,SP000047,SP003966,6,BNY,WKK,2
R00022,SP000047,SP004470,6,BNY,LDS,2
R00023,SP000049,SP000194,8,DNM,HWY,6
R00023,SP000049,SP000605,7,WRU,GER,2
R00023,SP000049,SP000607,8,DNM,GER,2
R00023,SP000049,SP000667,7,WRU,WRU,2
R00023,SP000049,SP004609,10,GER,GER,1
R00024,SP003934,SP000050,15,BHM,BHM,4
R00024,SP003934,SP003932,22,LOB,LOB,2
R00025,SP000051,SP000114,8,SRU,MYB,1
R00025,SP000051,SP004163,9,NLT,MYB,4
R00026,SP000617,SP000052,11,BRI,CDF,2
R00026,SP000617,SP001449,11,BRI,SVB,2
R00026,SP000617,SP002329,11,BRI,CDF,4
R00026,SP000617,SP003402,9,PSN,PAD,2
R00027,SP002968,SP000053,14,FOD,LIT,4
R00027,SP002968,SP000998,5,HAV,HRH,22
R00027,SP002968,SP001162,15,XXA,BTN,2
R00027,SP002968,SP003547,5,HAV,GTW,2
R00028,SP000054,SP000063,5,RBR,CHX,2
R00028,SP000054,SP000108,9,TON,CHX,4
R00028,SP000054,SP000154,5,RBR,CST,1
R00028,SP000054,SP000174,5,RBR,CST,2
R00029,SP000055,SP001531,9,INK,EDB,2
R00030,SP000057,SP000071,8,ETC,CHX,2
R00030,SP000057,SP000170,15,SEV,CST,2
R00030,SP000057,SP004099,14,TON,TON,2
R00030,SP000057,SP004555,14,TON,CHX,2
R00030,SP000057,SP004566,14,TON,CST,1
R00031,SP000060,SP003757,5,INK,LEV,6
R00031,SP000060,SP003767,5,INK,GLT,2
R00032,SP004122,SP000065,10,EBN,EBN,1
R00032,SP004122,SP002274,5,GLY,EBN,1
R00032,SP004122,SP003064,5,GLY,ORE,3
R00032,SP004122,SP004553,13,PEV,ORE,1
R00033,SP000067,SP000576,6,DDG,BAN,2
R00033,SP000067,SP000644,12,BAN,MYB,6
R00033,SP000067,SP000655,12,BAN,BAN,2
R00033,SP000067,SP004174,6,DDG,LMS,2
R00033,SP000067,SP004634,6,DDG,MYB,1
R00033,SP000067,SP004645,12,BAN,MYB,1
R00034,SP000069,SP003486,5,BOA,GCR,2
R00035,SP000398,SP000070,17,XCO,STG,4
R00035,SP000398,SP000077,17,XCO,MAN,30
R00035,SP000398,SP000195,5,WFJ,NMP,2
R00035,SP000398,SP000212,5,WFJ,TRI,48
R00035,SP000398,SP000266,13,RUG,WVH,8
R00035,SP000398,SP000392,17,XCO,LIV,28
R00035,SP000398,SP000401,13,RUG,BHM,46
R00035,SP000398,SP000533,8,XOD,BHM,56
R00035,SP000398,SP000868,15,XIM,LIV,24
R00035,SP000398,SP000882,13,RUG,WVH,9
R00035,SP000398,SP000885,13,RUG,CRE,2
R00035,SP000398,SP000892,13,RUG,GLC,12
R00035,SP000398,SP001313,17,XCO,HHD,12
R00035,SP000398,SP001327,5,WFJ,TRI,2
R00035,SP000398,SP001329,5,WFJ,TRI,4
R00035,SP000398,SP001343,11,XHN,NMP,6
R00035,SP000398,SP001346,14,NUN,CRE,32
R00035,SP000398,SP001451,5,WFJ,BLY,4
R00035,SP000398,SP001454,5,WFJ,BLY,4
R00035,SP000398,SP001807,17,XCO,GLC,26
R00035,SP000398,SP002179,10,MKC,GLC,1
R00035,SP000398,SP002202,8,XOD,WSL,2
R00035,SP000398,SP002261,5,WFJ,NMP,2
R00035,SP000398,SP002647,5,WFJ,MKC,5
R00035,SP000398,SP002655,5,WFJ,SAA,2
R00035,SP000398,SP002872,17,XCO,CTR,12
R00035,SP000398,SP003031,20,KDG,MAN,1
R00035,SP000398,SP003036,8,XOD,BHM,2
R00035,SP000398,SP003114,13,RUG,LIV,2
R00035,SP000398,SP003191,17,XCO,BPN,2
R00035,SP000398,SP003207,17,XCO,LIV,2
R00035,SP000398,SP003300,17,XCO,WRX,2
R00035,SP000398,SP003360,13,RUG,EDB,12
R00035,SP000398,SP003475,11,XHN,WVH,2
R00035,SP000398,SP003568,10,MKC,WVH,1
R00035,SP000398,SP003958,13,RUG,INV,2
R00035,SP000398,SP004012,11,XHN,GLC,1
R00035,SP000398,SP004017,15,XIM,PRE,2
R00035,SP000398,SP004025,17,XCO,PRE,2
R00035,SP000398,SP004034,13,RUG,CRE,2
R00035,SP000398,SP004036,10,MKC,GLC,1
R00035,SP000398,SP004111,10,MKC,GLC,1
R00035,SP000398,SP004131,5,WFJ,BHM,1
R00035,SP000398,SP004188,15,XIM,CRE,2
R00035,SP000398,SP004207,13,RUG,CRE,2
R00035,SP000398,SP004232,10,MKC,INV,1
R00035,SP000398,SP004384,13,RUG,WVH,1
R00035,SP000398,SP004399,17,XCO,GLC,1
R00035,SP000398,SP004433,8,XOD,NMP,2
R00035,SP000398,SP004516,17,XCO,GLC,1
R00035,SP000398,SP004529,5,WFJ,BHM,1
R00036,SP000072,SP001252,5,SWI,CNM,2
R00037,SP000076,SP000074,15,SHR,LLJ,10
R00037,SP000076,SP001786,15,SHR,CTR,3
R00037,SP000076,SP002133,9,WVH,SHR,2
R00037,SP000076,SP002825,15,SHR,HHD,2
R00037,SP000076,SP004583,15,SHR,MAN,1
R00038,SP000579,SP000075,15,PBL,SOP,12
R00038,SP000579,SP001775,10,HIN,WGN,5
R00038,SP000579,SP002341,10,HIN,WGW,1
R00039,SP000078,SP000145,5,SDH,WRU,2
R00040,SP000089,SP000080,6,SCU,LIV,1
R00040,SP000089,SP000085,14,SHF,LIV,2
R00040,SP000089,SP000109,22,DGT,LIV,4
R00040,SP000089,SP000113,22,DGT,LIV,2
R00040,SP000089,SP001826,5,BTB,NNG,1
R00040,SP000089,SP002454,5,BTB,SHF,2
R00040,SP000089,SP003537,11,MEX,SHF,2
R00041,SP000093,SP000082,5,HGN,CLE,2
R00041,SP000093,SP000086,5,HGN,CLE,2
R00041,SP000093,SP000091,5,HGN,CLE,2
R00041,SP000093,SP000121,7,BWD,CLE,2
R00041,SP000093,SP000126,5,HGN,CLE,2
R00041,SP000093,SP000128,18,GRN,CLE,2
R00041,SP000093,SP000133,18,GRN,CLE,2
R00041,SP000093,SP000750,5,HGN,NRW,2
R00041,SP000093,SP001354,5,HGN,NRW,12
R00041,SP000093,SP001360,5,HGN,NOT,2
R00041,SP000093,SP001362,5,HGN,NRW,2
R00041,SP000093,SP001365,5,HGN,NOT,2
R00041,SP000093,SP001366,5,HGN,NOT,2
R00041,SP000093,SP001875,18,GRN,CLE,2
R00041,SP000093,SP002673,5,HGN,NOT,2
R00041,SP000093,SP003089,5,HGN,WAC,2
R00041,SP000093,SP003115,5,HGN,NOT,2
R00041,SP000093,SP003496,12,MAN,SHF,2
R00041,SP000093,SP003657,7,BWD,NCL,1
R00041,SP000093,SP004143,5,HGN,NRW,2
R00041,SP000093,SP004261,19,SHF,DON,2
R00041,SP000093,SP004268,12,MAN,MIA,2
R00041,SP000093,SP004269,5,HGN,NRW,2
R00042,SP001871,SP000083,5,MIR,KGX,6
R00042,SP001871,SP003095,5,MIR,KGX,2
R00043,SP000095,SP000428,15,BON,MCV,2
R00043,SP000095,SP000431,15,BON,MCV,2
R00043,SP000095,SP003734,15,BON,MCO,2
R00044,SP000097,SP000101,17,AVN,AVN,2
R00044,SP000097,SP002109,6,PSN,PAD,4
R00044,SP000097,SP002497,13,CFN,CFN,2
R00044,SP000097,SP002568,8,BRI,BRI,3
R00044,SP000097,SP004514,8,BRI,BPW,1
R00045,SP000098,SP002824,7,DSL,MAN,10
R00045,SP000098,SP003468,12,SPT,MAN,1
R00046,SP000100,SP000226,18,HWY,MYB,1
R00046,SP000100,SP000555,5,DDG,LMS,7
R00046,SP000100,SP000609,5,DDG,LMS,4
R00046,SP000100,SP002430,5,DDG,MYB,2
R00047,SP000450,SP000102,19,DON,BDI,6
R00047,SP000450,SP000107,22,NTR,SUN,12
R00047,SP000450,SP000521,16,NNG,LCN,14
R00047,SP000450,SP000529,19,DON,LDS,40
R00047,SP000450,SP000698,25,NCL,NCL,36
R00047,SP000450,SP000700,19,DON,BDQ,14
R00047,SP000450,SP000799,19,DON,BDI,2
R00047,SP000450,SP000920,9,HIT,KLN,45
R00047,SP000450,SP000930,9,HIT,ELY,22
R00047,SP000450,SP000950,20,YRK,YRK,11
R00047,SP000450,SP000952,22,NTR,MBR,2
R00047,SP000450,SP000958,33,EDB,ABD,7
R00047,SP000450,SP000999,19,DON,DON,2
R00047,SP000450,SP001003,19,DON,HGT,12
R00047,SP000450,SP001007,6,WGC,CBG,12
R00047,SP000450,SP001047,19,DON,SKI,2
R00047,SP000450,SP001120,11,SDY,PBO,10
R00047,SP000450,SP001594,19,DON,HUL,12
R00047,SP000450,SP001727,9,HIT,CBG,1
R00047,SP000450,SP001880,19,DON,BEV,4
R00047,SP000450,SP002020,9,HIT,PBO,4
R00047,SP000450,SP002363,5,PBR,LET,2
R00047,SP000450,SP002914,9,HIT,KLN,3
R00047,SP000450,SP002953,19,DON,EDB,2
R00047,SP000450,SP003540,19,DON,GLQ,4
R00047,SP000450,SP003600,9,HIT,CBG,1
R00047,SP000450,SP003669,33,EDB,INV,2
R00048,SP002306,SP000103,12,BON,MCV,14
R00048,SP002306,SP002883,7,WGW,WGW,3
R00049,SP000104,SP001311,20,DLJ,DLJ,5
R00050,SP000110,SP000588,16,BFR,BFR,1
R00050,SP000110,SP001310,16,BFR,SUO,2
R00050,SP000110,SP001623,16,BFR,EPH,4
R00050,SP000110,SP001677,16,BFR,ORP,8
R00050,SP000110,SP003020,16,BFR,SUO,7
R00051,SP000111,SP001609,9,STA,BMH,2
R00051,SP000111,SP002857,8,CRE,MFH,4
R00051,SP000111,SP002858,8,CRE,CDF,6
R00051,SP000111,SP003485,8,CRE,CDF,2
R00051,SP000111,SP003488,8,CRE,CDF,2
R00051,SP000111,SP003492,8,CRE,CRE,2
R00051,SP000111,SP003590,8,CRE,FGH,2
R00051,SP000111,SP003617,8,CRE,CDF,4
R00051,SP000111,SP003676,8,CRE,CDF,4
R00051,SP000111,SP003678,8,CRE,FGH,2
R00051,SP000111,SP003686,8,CRE,PMD,2
R00051,SP000111,SP003692,8,CRE,CMN,1
R00051,SP000111,SP004209,8,CRE,SHR,2
R00051,SP000111,SP004565,8,CRE,MFH,1
R00052,SP000112,SP001872,14,BUH,HUL,1
R00052,SP000112,SP003665,5,LDS,LDS,1
R00053,SP000115,SP000131,16,SGR,LUT,1
R00053,SP000115,SP000982,15,XRT,WHP,2
R00053,SP000115,SP001665,31,KTN,KTN,12
R00053,SP000115,SP002289,32,WHP,WHP,8
R00053,SP000115,SP002797,27,BFR,WHP,2
R00053,SP000115,SP002803,14,DFD,DFD,6
R00054,SP000122,SP000274,5,SBY,LDS,6
R00054,SP000122,SP000494,5,SBY,YRK,2
R00054,SP000122,SP000694,5,SBY,MAN,14
R00054,SP000122,SP000697,7,MIK,MAN,2
R00054,SP000122,SP000702,5,SBY,MAN,12
R00054,SP000122,SP001593,5,SBY,KGX,12
R00054,SP000122,SP002302,5,SBY,LDS,1
R00054,SP000122,SP002641,5,SBY,SBY,2
R00054,SP000122,SP003869,5,SBY,MAN,1
R00054,SP000122,SP003980,14,BDI,HFX,1
R00054,SP000122,SP004117,11,LDS,LDS,1
R00054,SP000122,SP004465,7,MIK,HFX,2
R00055,SP000134,SP000175,13,SMW,WOF,2
R00055,SP000134,SP000692,7,XOH,WOS,2
R00055,SP000134,SP001440,9,BSW,BSW,2
R00055,SP000134,SP002004,22,WOS,WOS,2
R00055,SP000134,SP004100,7,XOH,WOF,2
R00055,SP000134,SP004108,7,XOH,WOF,2
R00055,SP000134,SP004113,21,DTW,WOF,2
R00056,SP000135,SP003436,5,GCR,PAD,2
R00056,SP000135,SP003751,5,GCR,BRI,2
R00057,SP000631,SP000136,6,WGN,OXN,2
R00057,SP000631,SP000192,6,WGN,GLC,4
R00057,SP000631,SP000209,6,WGN,GLC,2
R00057,SP000631,SP004375,5,SNH,WGN,1
R00058,SP001681,SP000138,6,BFR,RAI,3
R00058,SP001681,SP000761,6,BFR,RAI,1
R00058,SP001681,SP001629,8,LGJ,SUO,2
R00058,SP001681,SP001778,8,LGJ,SUO,2
R00058,SP001681,SP003915,6,BFR,RAI,1
R00058,SP001681,SP004591,6,BFR,RAI,1
R00059,SP000139,SP001284,5,WFJ,EUS,4
R00060,SP000140,SP003701,8,HUN,KGX,1
R00061,SP000143,SP002157,11,ECR,BDM,6
R00061,SP000143,SP002176,5,OXT,XSU,2
R00061,SP000143,SP002247,5,OXT,WHP,2
R00061,SP000143,SP002262,11,ECR,XSU,2
R00061,SP000143,SP003062,12,SRS,WSW,1
R00061,SP000143,SP004218,5,OXT,BDM,2
R00061,SP000143,SP004576,12,SRS,BAK,1
R00062,SP000144,SP000152,8,INK,EDB,2
R00063,SP002097,SP000146,7,PTG,GLC,28
R00063,SP002097,SP002136,5,CDY,GLC,2
R00064,SP000148,SP000961,5,BBN,BBN,2
R00064,SP000148,SP003398,10,BON,MCV,4
R00064,SP000148,SP004474,10,BON,MCV,2
R00065,SP000149,SP003250,13,XOU,EUS,1
R00065,SP000149,SP003562,13,XOU,EUS,1
R00065,SP000149,SP003970,13,XOU,EUS,13
R00065,SP000149,SP004263,13,XOU,MIA,2
R00066,SP000151,SP001412,11,BHM,BHM,4
R00066,SP000151,SP002268,5,XRA,EUS,1
R00067,SP000153,SP000176,8,MAI,PAD,1
R00067,SP000153,SP003226,6,RDG,RDG,4
R00067,SP000153,SP004296,8,MAI,PAD,1
R00067,SP000153,SP004581,10,STL,PAD,1
R00068,SP001995,SP000155,7,DMR,EDB,10
R00068,SP001995,SP001992,10,GRS,EDB,2
R00068,SP001995,SP002669,17,BLG,EDB,11
R00068,SP001995,SP002998,26,DRU,EDB,1
R00068,SP001995,SP003768,17,BLG,EDB,2
R00068,SP001995,SP003770,7,DMR,BHG,6
R00068,SP001995,SP003773,7,DMR,ADR,2
R00068,SP001995,SP003782,10,GRS,EDB,8
R00069,SP000156,SP000186,6,LGS,NTN,36
R00070,SP001211,SP000158,5,LCN,PBO,2
R00071,SP000160,SP002286,9,FZW,LDS,1
R00071,SP000160,SP003573,8,MRP,YRK,2
R00071,SP000160,SP003985,9,FZW,LDS,1
R00072,SP000161,SP004264,5,XOU,MIA,2
R00073,SP000162,SP003405,6,LCN,DON,2
R00074,SP002084,SP000163,14,WGN,LIV,4
R00074,SP002084,SP000172,13,XOU,MIA,10
R00074,SP002084,SP002229,19,CRE,CRE,2
R00074,SP002084,SP003323,14,WGN,MIA,2
R00074,SP002084,SP004009,13,XOU,EUS,1
R00074,SP002084,SP004033,20,STA,EUS,11
R00074,SP002084,SP004044,13,XOU,EUS,1
R00075,SP003974,SP000164,30,SBJ,WOS,6
R00075,SP003974,SP002758,30,SBJ,KID,8
R00076,SP000165,SP002006,7,BUS,EKL,32
R00077,SP000169,SP000188,14,CRG,YRK,2
R00077,SP000169,SP000984,13,LDS,LDS,2
R00077,SP000169,SP003781,11,BDI,LDS,2
R00077,SP000169,SP004106,15,GRF,YRK,2
R00078,SP000173,SP000197,9,HFX,BPN,6
R00079,SP000177,SP000334,8,XPY,CHX,4
R00079,SP000177,SP003024,8,XPY,CHX,2
R00079,SP000177,SP003107,8,XPY,CST,2
R00080,SP000178,SP000888,11,EGY,EDB,2
R00081,SP001064,SP000180,7,GRP,HGS,4
R00081,SP001064,SP000185,7,GRP,HGS,2
R00081,SP001064,SP001031,7,GRP,RAM,2
R00081,SP001064,SP001056,7,GRP,AFK,2
R00081,SP001064,SP001893,7,GRP,DVP,2
R00081,SP001064,SP001895,7,GRP,RAM,2
R00081,SP001064,SP002910,7,GRP,TBW,2
R00081,SP001064,SP003122,6,HGR,CST,20
R00081,SP001064,SP003425,7,GRP,TON,2
R00081,SP001064,SP004537,7,GRP,DVP,6
R00081,SP001064,SP004538,7,GRP,RAM,4
R00082,SP000181,SP000347,17,SMW,WOF,2
R00083,SP000182,SP000229,5,KGP,GLC,34
R00084,SP000183,SP003806,11,AAP,KGX,1
R00085,SP000187,SP001726,8,WGC,CBG,2
R00085,SP000187,SP002354,14,LET,RYS,3
R00085,SP000187,SP002757,14,LET,CBG,16
R00085,SP000187,SP002762,14,LET,CBG,23
R00086,SP000565,SP000189,8,XLK,EDB,16
R00086,SP000565,SP000205,8,XLK,GLC,12
R00086,SP000565,SP000560,10,HWI,BPN,18
R00086,SP000565,SP000570,19,PFY,BPN,14
R00086,SP000565,SP000610,8,XLK,BPN,5
R00086,SP000565,SP003292,5,DGT,LAN,2
R00086,SP000565,SP003707,10,HWI,BPN,2
R00086,SP000565,SP004451,8,XLK,OXN,2
R00086,SP000565,SP004500,5,DGT,LIV,1
R00087,SP000200,SP003239,7,MFL,GLC,2
R00088,SP000202,SP000224,5,MFL,NTN,36
R00088,SP000202,SP002685,6,CCT,GLC,36
R00089,SP000204,SP001898,9,PSE,FST,4
R00089,SP000204,SP003823,9,PSE,FST,2
R00089,SP000204,SP003825,7,LES,FST,2
R00089,SP000204,SP003827,7,LES,FST,2
R00089,SP000204,SP003830,11,LAI,FST,56
R00089,SP000204,SP003835,7,LES,FST,2
R00089,SP000204,SP003848,15,WEH,FST,5
R00089,SP000204,SP003850,11,LAI,FST,8
R00090,SP000495,SP000208,6,LDY,KIN,2
R00090,SP000495,SP001812,6,LDY,HNT,2
R00090,SP000495,SP001944,10,BYF,ABD,2
R00090,SP000495,SP003718,5,KDY,ABD,1
R00091,SP000211,SP000232,6,CFS,CFS,2
R00092,SP000213,SP000241,14,XOA,WDM,4
R00092,SP000213,SP000249,6,DGT,WDM,2
R00092,SP000213,SP000251,6,DGT,CKL,2
R00092,SP000213,SP001670,9,XLK,WDM,2
R00093,SP000704,SP000215,5,TOM,BIS,16
R00093,SP000704,SP000708,5,TOM,BIS,2
R00093,SP000704,SP003777,5,TOM,BIS,8
R00093,SP000704,SP003778,5,TOM,BIS,4
R00093,SP000704,SP003785,11,BXB,BIS,2
R00093,SP000704,SP003787,5,TOM,BIS,2
R00093,SP000704,SP003791,7,BMD,BIS,2
R00093,SP000704,SP004095,11,BXB,HFE,4
R00093,SP000704,SP004425,8,ENL,HFE,2
R00093,SP000704,SP004428,7,BMD,HFE,2
R00093,SP000704,SP004439,7,BMD,BIS,2
R00093,SP000704,SP004442,7,BMD,BIS,2
R00094,SP004140,SP000216,6,STG,STG,2
R00094,SP004140,SP004293,6,STG,ABD,1
R00095,SP000222,SP002077,6,CHN,LST,8
R00095,SP000222,SP003685,8,TOM,TOM,2
R00095,SP000222,SP003747,10,HAC,LST,1
R00096,SP000312,SP000231,7,LBO,NRW,1
R00096,SP000312,SP002465,7,LBO,STP,1
R00097,SP000235,SP000240,6,WRU,BSW,1
R00097,SP000235,SP000297,7,DNM,HWY,2
R00097,SP000235,SP000311,7,DNM,AYS,1
R00097,SP000235,SP001640,6,WRU,GER,2
R00097,SP000235,SP002792,7,DNM,HWY,2
R00097,SP000235,SP003190,7,DNM,AYS,2
R00097,SP000235,SP003410,7,DNM,OXF,1
R00097,SP000235,SP004159,9,GER,AYS,1
R00097,SP000235,SP004182,7,DNM,AYS,2
R00097,SP000235,SP004233,6,WRU,WRU,1
R00097,SP000235,SP004563,7,DNM,OXF,1
R00097,SP000235,SP004635,6,WRU,BMO,1
R00097,SP000235,SP004637,7,DNM,AYS,1
R00098,SP000237,SP000255,5,DOG,DOG,2
R00099,SP000239,SP004504,10,STG,ABD,1
R00100,SP000242,SP004247,10,LHW,GLC,2
R00101,SP000245,SP002688,6,LHW,LAR,4
R00101,SP000245,SP002989,12,ASB,ADS,30
R00101,SP000245,SP003270,12,ASB,ASB,5
R00101,SP000245,SP004447,12,ASB,ADN,1
R00102,SP000260,SP000904,6,WJH,WJH,10
R00102,SP000260,SP001827,5,XMB,WFJ,4
