pattern_a,pattern_b,origin,destination_a,destination_b,shared_prefix,divergence_station,branch_a,branch_b,overlap
SP001806,SP003392,OXF,PAD,PAD,6,MAI,SLO,TAP,0.667
SP001806,SP004189,OXF,PAD,PAD,8,STL,PAD,WEA,0.889
SP001807,SP002179,EUS,GLC,GLC,10,MKC,XHN,WOL,0.27
SP001807,SP002202,EUS,GLC,WSL,8,XOD,BLY,LBZ,0.267
SP001807,SP002261,EUS,GLC,NMP,5,WFJ,XOE,KGL,0.294
SP001807,SP002647,EUS,GLC,MKC,5,WFJ,XOE,KGL,0.333
SP001807,SP002655,EUS,GLC,SAA,5,WFJ,XOE,WFN,0.455
SP001807,SP002872,EUS,GLC,CTR,19,CRE,WSF,CTR,0.95
SP001807,SP003031,EUS,GLC,MAN,17,XCO,STA,SNE,0.607
SP001807,SP003036,EUS,GLC,BHM,8,XOD,BLY,LBZ,0.286
SP001807,SP003114,EUS,GLC,LIV,13,RUG,NUN,COV,0.382
SP001807,SP003191,EUS,GLC,BPN,26,PRE,LAN,KKM,0.897
SP001807,SP003207,EUS,GLC,LIV,20,WSF,ACB,HTF,0.741
SP001807,SP003300,EUS,GLC,WRX,19,CRE,WSF,CTR,0.905
SP001807,SP003360,EUS,GLC,EDB,13,RUG,NUN,COV,0.351
SP001807,SP003475,EUS,GLC,WVH,11,XHN,XWZ,NMP,0.44
SP001807,SP003568,EUS,GLC,WVH,10,MKC,XHN,WOL,0.312
SP001807,SP003958,EUS,GLC,INV,13,RUG,NUN,COV,0.351
SP001807,SP004012,EUS,GLC,GLC,11,XHN,XWZ,NMP,0.297
SP001807,SP004017,EUS,GLC,PRE,15,XIM,XOI,TAM,0.536
SP001807,SP004025,EUS,GLC,PRE,26,PRE,LAN,,1.0
SP001807,SP004034,EUS,GLC,CRE,13,RUG,NUN,COV,0.406
SP001807,SP004036,EUS,GLC,GLC,10,MKC,XHN,WOL,0.27
SP001807,SP004111,EUS,GLC,GLC,10,MKC,XHN,WOL,0.27
SP001807,SP004131,EUS,GLC,BHM,5,WFJ,XOE,KGL,0.156
SP001807,SP004188,EUS,GLC,CRE,15,XIM,XOI,TAM,0.714
SP001807,SP004207,EUS,GLC,CRE,13,RUG,NUN,COV,0.464
SP001807,SP004232,EUS,GLC,INV,10,MKC,XHN,WOL,0.27
SP001807,SP004384,EUS,GLC,WVH,13,RUG,NUN,COV,0.542
SP001807,SP004399,EUS,GLC,GLC,34,LOC,SDM,WSH,0.944
SP001807,SP004433,EUS,GLC,NMP,8,XOD,BLY,LBZ,0.571
SP001807,SP004516,EUS,GLC,GLC,25,XOU,PRE,LAN,0.676
SP001807,SP004529,EUS,GLC,BHM,5,WFJ,XOE,KGL,0.161
SP001808,SP003430,BDW,RDG,PAD,8,RDG,,TWY,1.0
SP001808,SP004571,BDW,RDG,PAD,6,THE,RDW,RDG,0.75
SP001810,SP001962,LIV,MAN,MCO,6,HNX,HED,HGN,0.4
SP001810,SP002918,LIV,MAN,MCO,6,HNX,HED,HGN,0.4
SP001810,SP002923,LIV,MAN,MCO,6,HNX,HED,HGN,0.4
SP001810,SP002926,LIV,MAN,MCO,6,HNX,HED,HGN,0.4
SP001810,SP002927,LIV,MAN,MCO,6,HNX,HED,HGN,0.4
SP001810,SP004056,LIV,MAN,WAC,11,WAC,BWD,,1.0
SP001810,SP004471,LIV,MAN,WAC,9,WID,WAW,SNK,0.818
SP001810,SP004472,LIV,MAN,WAC,9,WID,WAW,SNK,0.75
SP001812,SP001944,EDB,HNT,ABD,6,LDY,BYF,CUP,0.4
SP001812,SP003718,EDB,HNT,ABD,5,KDY,LDY,MNC,0.333
SP001814,SP003341,WFJ,IMW,ECR,10,IMW,,WSW,1.0
SP001815,SP003099,LIV,MCV,WGN,9,NLW,ECC,WGN,0.9
SP001815,SP003233,LIV,MCV,MIA,5,RNH,LEG,SHJ,0.417
SP001815,SP004077,LIV,MCV,NCL,10,ECC,SFD,DGT,0.833
SP001816,SP003128,RCC,LDS,MAN,13,LDS,,MLY,1.0
SP001818,SP002238,CTR,BHI,BHI,11,COS,ALB,WVH,0.55
SP001818,SP002847,CTR,BHI,SHR,6,SHR,XSY,,1.0
SP001818,SP003197,CTR,BHI,CDF,6,SHR,XSY,CTT,0.375
SP001819,SP002175,BTN,CBG,BDM,32,SPL,XKB,KTN,0.667
SP001819,SP002177,BTN,CBG,CBG,5,XKM,WVF,HHE,0.135
SP001819,SP002221,BTN,CBG,BDM,32,SPL,XKB,KTN,0.653
SP001819,SP002242,BTN,CBG,CBG,10,GTW,HOR,ELD,0.256
SP001819,SP002246,BTN,CBG,BDM,10,GTW,HOR,ELD,0.303
SP001819,SP002474,BTN,CBG,BDM,13,ELD,XJS,RDH,0.265
SP001819,SP002724,BTN,CBG,BAL,5,XKM,WVF,HHE,0.357
SP001819,SP002841,BTN,CBG,BDM,13,ELD,XJS,RDH,0.289
SP001819,SP003141,BTN,CBG,BDM,11,HOR,SAF,ELD,0.268
SP001819,SP003395,BTN,CBG,BDM,10,GTW,HOR,ELD,0.278
SP001819,SP003399,BTN,CBG,BDM,10,GTW,HOR,ELD,0.25
SP001819,SP003546,BTN,CBG,BAL,5,XKM,WVF,HHE,0.357
SP001819,SP003588,BTN,CBG,BDM,13,ELD,XJS,RDH,0.302
SP001819,SP003809,BTN,CBG,WSW,10,GTW,HOR,SAF,0.435
SP001819,SP003989,BTN,CBG,BAK,5,XKM,WVF,HHE,0.278
SP001819,SP004194,BTN,CBG,BDM,13,ELD,XJS,RDH,0.265
SP001819,SP004487,BTN,CBG,BDM,10,GTW,HOR,ELD,0.263
SP001819,SP004582,BTN,CBG,BDM,10,GTW,HOR,SAF,0.233
SP001820,SP002994,STP,COR,DBY,13,COR,,XMJ,1.0
SP001820,SP003423,STP,COR,DBY,6,SAC,LTN,LUT,0.462
SP001822,SP002137,PNZ,PAD,PAD,10,LSK,SGM,MEN,0.286
SP001822,SP002867,PNZ,PAD,PAD,12,STS,PLY,SBF,0.3
SP001822,SP003367,PNZ,PAD,PAD,20,EXD,EXC,TVP,0.541
SP001823,SP001838,PAD,SWA,SWA,8,DID,XJF,SWI,0.4
SP001823,SP001939,PAD,SWA,RDG,6,RDG,GOR,,1.0
SP001823,SP002174,PAD,SWA,WSM,8,DID,XJF,SWI,0.5
SP001823,SP002183,PAD,SWA,WSM,8,DID,XJF,SWI,0.471
SP001823,SP002209,PAD,SWA,EXD,6,RDG,GOR,THE,0.375
SP001823,SP002216,PAD,SWA,NQY,6,RDG,GOR,THE,0.286
SP001823,SP002711,PAD,SWA,BDW,6,RDG,GOR,THE,0.5
SP001823,SP003385,PAD,SWA,PGN,6,RDG,GOR,THE,0.286
SP001823,SP003417,PAD,SWA,CDF,8,DID,XJF,SWI,0.533
SP001823,SP003420,PAD,SWA,WOS,8,DID,XJF,SWI,0.471
SP001823,SP003428,PAD,SWA,WSB,6,RDG,GOR,THE,0.429
SP001823,SP003429,PAD,SWA,CMN,8,DID,XJF,SWI,0.381
SP001823,SP003434,PAD,SWA,SWA,8,DID,XJF,SWI,0.381
SP001823,SP003440,PAD,SWA,SWA,8,DID,XJF,SWI,0.381
SP001823,SP003448,PAD,SWA,TAU,8,DID,XJF,SWI,0.421
SP001823,SP003480,PAD,SWA,PNZ,6,RDG,GOR,THE,0.286
SP001823,SP003666,PAD,SWA,TAU,8,DID,XJF,SWI,0.4
SP001823,SP003788,PAD,SWA,SWA,8,DID,XJF,SWI,0.381
SP001823,SP004186,PAD,SWA,FRO,6,RDG,GOR,THE,0.4
SP001823,SP004248,PAD,SWA,WPH,7,GOR,DID,OXF,0.412
SP001823,SP004338,PAD,SWA,BPW,8,DID,XJF,SWI,0.8
SP001823,SP004416,PAD,SWA,BDW,6,RDG,GOR,RDW,0.375
SP001823,SP004476,PAD,SWA,BAN,7,GOR,DID,OXF,0.636
SP001823,SP004599,PAD,SWA,WOS,8,DID,XJF,SWI,0.571
SP001826,SP002454,CLE,NNG,SHF,5,BTB,MKR,BGG,0.455
SP001826,SP003537,CLE,NNG,SHF,5,BTB,MKR,SCU,0.455
SP001829,SP001831,QRB,TWI,HOU,11,HOU,WTN,,1.0
SP001829,SP003557,QRB,TWI,WOK,11,HOU,WTN,FEL,0.846
SP001830,SP003454,BAL,BTN,ORE,9,SAF,GTW,HOR,0.529
SP001831,SP003557,QRB,HOU,WOK,11,HOU,,FEL,1.0
SP001837,SP001856,PMS,NEM,NEM,5,HAV,RLN,PTR,0.278
SP001837,SP002129,PMS,NEM,LIT,5,HAV,RLN,WBL,0.333
SP001838,SP001939,PAD,SWA,RDG,6,RDG,GOR,,1.0
SP001838,SP002174,PAD,SWA,WSM,9,SWI,BPW,CPM,0.562
SP001838,SP002183,PAD,SWA,WSM,9,SWI,BPW,CPM,0.529
SP001838,SP002209,PAD,SWA,EXD,6,RDG,GOR,THE,0.375
SP001838,SP002216,PAD,SWA,NQY,6,RDG,GOR,THE,0.3
SP001838,SP002711,PAD,SWA,BDW,6,RDG,GOR,THE,0.5
SP001838,SP003385,PAD,SWA,PGN,6,RDG,GOR,THE,0.3
SP001838,SP003417,PAD,SWA,CDF,15,CDF,PYC,,1.0
SP001838,SP003420,PAD,SWA,WOS,9,SWI,BPW,KEM,0.529
SP001838,SP003428,PAD,SWA,WSB,6,RDG,GOR,THE,0.429
SP001838,SP003429,PAD,SWA,CMN,20,SWA,,GWN,1.0
SP001838,SP003434,PAD,SWA,SWA,15,CDF,PYC,NNP,0.75
SP001838,SP003440,PAD,SWA,SWA,15,CDF,PYC,CAD,0.75
SP001838,SP003448,PAD,SWA,TAU,9,SWI,BPW,CPM,0.474
SP001838,SP003480,PAD,SWA,PNZ,6,RDG,GOR,THE,0.3
SP001838,SP003666,PAD,SWA,TAU,9,SWI,BPW,CPM,0.45
SP001838,SP003788,PAD,SWA,SWA,9,SWI,BPW,CPM,0.45
SP001838,SP004186,PAD,SWA,FRO,6,RDG,GOR,THE,0.4
SP001838,SP004248,PAD,SWA,WPH,7,GOR,DID,OXF,0.412
SP001838,SP004338,PAD,SWA,BPW,10,BPW,PWY,,1.0
SP001838,SP004416,PAD,SWA,BDW,6,RDG,GOR,RDW,0.375
SP001838,SP004476,PAD,SWA,BAN,7,GOR,DID,OXF,0.636
SP001838,SP004599,PAD,SWA,WOS,9,SWI,BPW,KEM,0.643
SP001844,SP001845,WEY,SOU,BMH,8,POO,PKS,BSM,0.8
SP001844,SP002488,WEY,SOU,WOK,21,SOU,,SDN,1.0
SP001844,SP003903,WEY,SOU,NEM,6,WRM,HAM,HOL,0.286
SP001844,SP004466,WEY,SOU,NEM,21,SOU,,SDN,1.0
SP001845,SP002488,WEY,BMH,WOK,8,POO,BSM,PKS,0.8
SP001845,SP003903,WEY,BMH,NEM,6,WRM,HAM,HOL,0.6
SP001845,SP004466,WEY,BMH,NEM,8,POO,BSM,PKS,0.8
SP001846,SP001847,NRW,LIV,LIV,17,NOT,ILN,LGM,0.459
SP001846,SP002697,NRW,LIV,SSD,7,ELY,XYE,WBC,0.467
SP001846,SP002948,NRW,LIV,DBY,17,NOT,ILN,XTR,0.81
SP001846,SP003953,NRW,LIV,SHF,17,NOT,ILN,LGM,0.81
SP001846,SP004275,NRW,LIV,MAN,17,NOT,ILN,LGM,0.63
SP001846,SP004379,NRW,LIV,ELY,7,ELY,XYE,,1.0
SP001846,SP004518,NRW,LIV,LIV,13,GRA,ALK,BTF,0.342
SP001846,SP004628,NRW,LIV,LIV,13,GRA,ALK,BTF,0.342
SP001847,SP002697,NRW,LIV,SSD,7,ELY,XYE,WBC,0.467
SP001847,SP002948,NRW,LIV,DBY,17,NOT,LGM,XTR,0.81
SP001847,SP003953,NRW,LIV,SHF,21,SHF,GRN,,1.0
SP001847,SP004275,NRW,LIV,MAN,27,MAN,MCO,,1.0
SP001847,SP004379,NRW,LIV,ELY,7,ELY,XYE,,1.0
SP001847,SP004518,NRW,LIV,LIV,13,GRA,ALK,BTF,0.351
SP001847,SP004628,NRW,LIV,LIV,13,GRA,ALK,BTF,0.351
SP001848,SP002360,STP,SHF,DBY,19,KET,MHR,COR,0.633
SP001848,SP002461,STP,SHF,NOT,24,XTG,LGE,XTR,0.857
SP001848,SP004144,STP,SHF,COR,19,KET,MHR,COR,0.95
SP001849,SP001850,NEM,SOU,FRM,15,HAV,BDH,CSA,0.833
SP001851,SP002273,GLC,MIA,MIA,12,XOU,BSV,CRL,0.571
SP001851,SP004000,GLC,MIA,EUS,12,XOU,BSV,EBA,0.429
SP001851,SP004365,GLC,MIA,EUS,12,XOU,BSV,WGN,0.429
SP001853,SP002339,NMP,EUS,EUS,12,WFJ,BSH,HRW,0.75
SP001856,SP002129,PMS,NEM,LIT,5,HAV,PTR,WBL,0.333
SP001857,SP001861,ORE,BTN,BTN,5,BEX,CLL,PEV,0.294
SP001857,SP002277,ORE,BTN,BTN,7,COB,PEV,NSB,0.333
SP001857,SP002476,ORE,BTN,BTN,5,BEX,CLL,PEV,0.312
SP001857,SP002996,ORE,BTN,BAL,14,PLG,GLY,XRH,0.667
SP001857,SP003000,ORE,BTN,BAK,14,PLG,GLY,XRH,0.667
SP001857,SP003147,ORE,BTN,BTN,7,COB,PEV,NSB,0.333
SP001857,SP003149,ORE,BTN,BTN,7,COB,PEV,NSB,0.333
SP001857,SP003552,ORE,BTN,PLG,14,PLG,GLY,,1.0
SP001857,SP004120,ORE,BTN,BTN,5,BEX,CLL,PEV,0.25
SP001857,SP004126,ORE,BTN,BTN,14,PLG,GLY,XRH,0.737
SP001857,SP004128,ORE,BTN,BTN,14,PLG,GLY,XRH,0.778
SP001858,SP001867,PMH,BTN,NEM,6,HAV,EMS,RLN,0.3
SP001858,SP003439,PMH,BTN,GLD,6,HAV,EMS,RLN,0.375
SP001860,SP002019,MCV,WGN,WGW,10,HIN,WGN,INC,0.909
SP001860,SP002390,MCV,WGN,SOP,10,HIN,WGN,WGW,0.909
SP001860,SP003824,MCV,WGN,WGW,10,HIN,WGN,WGW,0.909
SP001861,SP002277,ORE,BTN,BTN,5,BEX,PEV,CLL,0.294
SP001861,SP002476,ORE,BTN,BTN,12,PLG,GLY,XRH,0.75
SP001861,SP002996,ORE,BTN,BAL,5,BEX,PEV,CLL,0.294
SP001861,SP003000,ORE,BTN,BAK,5,BEX,PEV,CLL,0.294
SP001861,SP003147,ORE,BTN,BTN,5,BEX,PEV,CLL,0.294
SP001861,SP003149,ORE,BTN,BTN,5,BEX,PEV,CLL,0.294
SP001861,SP003552,ORE,BTN,PLG,5,BEX,PEV,CLL,0.357
SP001861,SP004120,ORE,BTN,BTN,12,PLG,GLY,BRK,0.706
SP001861,SP004126,ORE,BTN,BTN,5,BEX,PEV,CLL,0.294
SP001861,SP004128,ORE,BTN,BTN,5,BEX,PEV,CLL,0.294
SP001863,SP004276,YRK,BBN,BPN,14,BBN,,MLH,1.0
SP001867,SP003439,PMH,NEM,GLD,16,GLD,WPL,,1.0
SP001869,SP001940,INV,EDB,ABD,12,ABD,STN,,1.0
SP001869,SP002148,INV,EDB,ELG,5,ELG,KEH,,1.0
SP001871,SP003095,BDI,LDS,KGX,5,MIR,DEW,WKK,0.5
SP001872,SP003665,HFX,HUL,LDS,5,LDS,CRG,,1.0
SP001874,SP002964,MAN,CLY,SHF,9,MPL,SRN,NMC,0.75
SP001875,SP002673,LIV,CLE,NOT,5,HGN,WAC,WID,0.208
SP001875,SP003089,LIV,CLE,WAC,5,HGN,WAC,WAW,0.714
SP001875,SP003115,LIV,CLE,NOT,5,HGN,WAC,WID,0.2
SP001875,SP003496,LIV,CLE,SHF,12,MAN,SPT,ABY,0.571
SP001875,SP003657,LIV,CLE,NCL,7,BWD,IRL,DGT,0.219
SP001875,SP004143,LIV,CLE,NRW,5,HGN,WAC,WID,0.156
SP001875,SP004261,LIV,CLE,DON,18,GRN,DOR,SHF,0.818
SP001875,SP004268,LIV,CLE,MIA,12,MAN,SPT,HDG,0.857
SP001875,SP004269,LIV,CLE,NRW,5,HGN,WAC,WID,0.156
SP001876,SP001877,EDB,PNZ,KGX,14,YRK,CHF,DON,0.333
SP001876,SP002344,EDB,PNZ,KGX,14,YRK,CHF,DON,0.359
SP001876,SP002854,EDB,PNZ,NCL,8,MPT,NCL,CRM,0.8
SP001876,SP002942,EDB,PNZ,KGX,10,DHM,DAR,NTR,0.323
SP001876,SP002958,EDB,PNZ,KGX,14,YRK,CHF,DON,0.438
SP001876,SP003384,EDB,PNZ,BRI,47,BRI,BWT,,1.0
SP001876,SP003476,EDB,PNZ,KGX,14,YRK,CHF,DON,0.412
SP001876,SP004602,EDB,PNZ,KGX,14,YRK,CHF,DON,0.326
SP001877,SP002344,EDB,KGX,KGX,27,SVG,KBW,HFN,0.692
SP001877,SP002854,EDB,KGX,NCL,8,MPT,NCL,CRM,0.8
SP001877,SP002942,EDB,KGX,KGX,10,DHM,DAR,NTR,0.323
SP001877,SP002958,EDB,KGX,KGX,21,HUN,SNO,SDY,0.656
SP001877,SP003384,EDB,KGX,BRI,14,YRK,DON,CHF,0.333
SP001877,SP003476,EDB,KGX,KGX,21,HUN,SNO,SDY,0.618
SP001877,SP004602,EDB,KGX,KGX,34,HDW,OKL,NBA,0.81
SP001878,SP004589,NCL,RDG,KGX,7,DON,MEX,RET,0.2
SP001880,SP002020,KGX,BEV,PBO,9,HIT,BIW,ARL,0.562
SP001880,SP002363,KGX,BEV,LET,5,PBR,WGC,HAT,0.385
SP001880,SP002914,KGX,BEV,KLN,9,HIT,BIW,LET,0.36
SP001880,SP002953,KGX,BEV,EDB,19,DON,SBY,THI,0.731
SP001880,SP003540,KGX,BEV,GLQ,19,DON,SBY,THI,0.731
SP001880,SP003600,KGX,BEV,CBG,9,HIT,BIW,LET,0.474
SP001880,SP003669,KGX,BEV,INV,19,DON,SBY,YRK,0.731
SP001882,SP003035,PMH,NEM,NEM,15,BSK,HOK,FNB,0.789
SP001882,SP003511,PMH,NEM,NEM,21,WOK,BFN,SUR,0.913
SP001882,SP003545,PMH,NEM,NEM,11,XEW,SHW,WIN,0.44
SP001883,SP001892,CHX,HGS,DVP,11,TON,HIB,PDW,0.5
SP001883,SP002537,CHX,HGS,TBW,5,HGR,GRP,CFB,0.227
SP001883,SP002807,CHX,HGS,DVP,11,TON,HIB,PDW,0.5
SP001883,SP002976,CHX,HGS,CBW,11,TON,HIB,PDW,0.524
SP001883,SP003387,CHX,HGS,DVP,11,TON,HIB,PDW,0.5
SP001883,SP003400,CHX,HGS,RAM,11,TON,HIB,PDW,0.5
SP001883,SP004546,CHX,HGS,HGS,17,BAT,CWU,XOP,0.85
SP001883,SP004547,CHX,HGS,HGS,6,GRP,CIT,ESD,0.273
SP001883,SP004549,CHX,HGS,HGS,9,ORP,SEV,CLD,0.409
SP001883,SP004551,CHX,HGS,HGS,13,TBW,WAD,FRT,0.591
SP001885,SP003039,CRE,EUS,NMP,11,RUG,XWZ,LBK,0.846
SP001885,SP003329,CRE,EUS,RUG,11,RUG,XWZ,,1.0
SP001886,SP002301,SPX,PBN,BXS,15,XXX,PBN,BXS,0.938
SP001886,SP002311,SPX,PBN,AMS,15,XXX,PBN,BXS,0.938
SP001887,SP003152,XVJ,RAM,RAM,9,XMU,SAY,SMY,0.281
SP001887,SP003155,XVJ,RAM,GLM,9,XMU,SAY,SMY,0.45
SP001887,SP003334,XVJ,RAM,AFK,8,XLY,XMU,XPE,0.533
SP001887,SP003576,XVJ,RAM,AFK,9,XMU,SAY,SMY,0.409
SP001888,SP004351,MAR,AFK,SPX,10,AFK,,XIW,1.0
SP001888,SP004357,MAR,AFK,SPX,10,AFK,,XIW,1.0
SP001889,SP002055,WGC,KGX,MOG,10,AAP,FPK,HGY,0.769
SP001892,SP002537,CHX,DVP,TBW,5,HGR,GRP,CFB,0.208
SP001892,SP002807,CHX,DVP,DVP,22,FKC,FKE,DVP,0.957
SP001892,SP002976,CHX,DVP,CBW,17,AFK,WHA,WYE,0.81
SP001892,SP003387,CHX,DVP,DVP,15,HCN,PLC,AFK,0.652
SP001892,SP003400,CHX,DVP,RAM,24,DVP,,XUK,1.0
SP001892,SP004546,CHX,DVP,HGS,11,TON,PDW,HIB,0.55
SP001892,SP004547,CHX,DVP,HGS,6,GRP,CIT,ESD,0.25
SP001892,SP004549,CHX,DVP,HGS,9,ORP,SEV,CLD,0.375
SP001892,SP004551,CHX,DVP,HGS,11,TON,PDW,HIB,0.5
SP001893,SP001895,CST,DVP,RAM,19,AFK,WHA,WYE,0.731
SP001893,SP002910,CST,DVP,TBW,13,TON,PDW,HIB,0.867
SP001893,SP003122,CST,DVP,CST,6,HGR,GRP,LEE,0.231
SP001893,SP003425,CST,DVP,TON,10,ORP,SEV,CLD,0.769
SP001893,SP004537,CST,DVP,DVP,8,CIT,XPE,XMU,0.308
SP001893,SP004538,CST,DVP,RAM,8,CIT,XPE,XMU,0.308
SP001895,SP002910,CST,RAM,TBW,13,TON,PDW,HIB,0.867
SP001895,SP003122,CST,RAM,CST,6,HGR,GRP,LEE,0.222
SP001895,SP003425,CST,RAM,TON,10,ORP,SEV,CLD,0.769
SP001895,SP004537,CST,RAM,DVP,8,CIT,XPE,XMU,0.286
SP001895,SP004538,CST,RAM,RAM,8,CIT,XPE,XMU,0.286
SP001897,SP003881,SOC,FST,FST,6,PSE,SFO,BSO,0.429
SP001897,SP003975,SOC,FST,FST,10,GRY,CFH,PFL,0.588
SP001898,SP003823,SRY,FST,FST,9,PSE,SFO,LAI,0.643
SP001898,SP003825,SRY,FST,FST,7,LES,BEF,PSE,0.5
SP001898,SP003827,SRY,FST,FST,7,LES,BEF,PSE,0.5
SP001898,SP003830,SRY,FST,FST,9,PSE,SFO,BSO,0.562
SP001898,SP003835,SRY,FST,FST,7,LES,BEF,PSE,0.438
SP001898,SP003848,SRY,FST,FST,9,PSE,SFO,BSO,0.562
SP001898,SP003850,SRY,FST,FST,9,PSE,SFO,BSO,0.6
SP001900,SP003874,PSE,FST,FST,10,WEH,LHS,FST,0.909
SP001900,SP003940,PSE,FST,FST,5,GRY,PFL,CFH,0.417
SP001901,SP004649,XVJ,BTH,HOV,11,WOK,FNB,BKO,0.579
SP001902,SP002786,BDQ,SKI,LAN,10,SKI,,GGV,1.0
SP001904,SP001905,XVJ,FKW,CBW,14,XRJ,RTR,GLM,0.538
SP001904,SP002398,XVJ,FKW,FKW,11,SAY,XWK,XOT,0.611
SP001905,SP002398,XVJ,CBW,FKW,11,SAY,XWK,XOT,0.611
SP001907,SP003362,BYI,CPH,BGD,14,CPH,,ABE,1.0
SP001907,SP003467,BYI,CPH,BGD,14,CPH,,ABE,1.0
SP001907,SP004262,BYI,CPH,YSM,14,CPH,,ABE,1.0
SP001909,SP003203,CDF,MST,CMN,5,BGN,WMI,PYL,0.455
SP001909,SP003748,CDF,MST,SWA,5,BGN,WMI,PYL,0.455
SP001910,SP002791,BHM,EUS,BHI,6,BHI,HIA,,1.0
SP001910,SP003271,BHM,EUS,COV,11,COV,RUG,,1.0
SP001915,SP001916,NCL,CAR,CAR,5,PRU,HEX,SKS,0.5
SP001915,SP001917,NCL,CAR,CAR,5,PRU,HEX,SKS,0.5
SP001915,SP002820,NCL,CAR,CAR,5,PRU,HEX,SKS,0.5
SP001915,SP002863,NCL,CAR,HEX,5,PRU,HEX,SKS,0.556
SP001916,SP001917,NCL,CAR,CAR,12,XRL,CAR,WRL,0.923
SP001916,SP002820,NCL,CAR,CAR,10,HDB,HWH,BLL,0.769
SP001916,SP002863,NCL,CAR,HEX,9,HEX,HDB,,1.0
SP001917,SP002820,NCL,CAR,CAR,10,HDB,HWH,BLL,0.714
SP001917,SP002863,NCL,CAR,HEX,9,HEX,HDB,,1.0
SP001920,SP001921,ZUM,ZHS,ZUM,7,ZTU,ZHS,ZUM,0.875
SP001920,SP001970,ZUM,ZHS,ZHA,7,ZTU,ZHS,ZHA,0.875
SP001920,SP002368,ZUM,ZHS,ZTH,7,ZTU,ZHS,ZTH,0.875
SP001920,SP002383,ZUM,ZHS,ZKB,7,ZTU,ZHS,ZKB,0.875
SP001920,SP002424,ZUM,ZHS,ZDE,7,ZTU,ZHS,ZDE,0.875
SP001921,SP001970,ZUM,ZUM,ZHA,7,ZTU,ZUM,ZHA,0.875
SP001921,SP002368,ZUM,ZUM,ZTH,7,ZTU,ZUM,ZTH,0.875
SP001921,SP002383,ZUM,ZUM,ZKB,7,ZTU,ZUM,ZKB,0.875
SP001921,SP002424,ZUM,ZUM,ZDE,7,ZTU,ZUM,ZDE,0.875
SP001922,SP001928,NCL,PRU,CAR,6,PRU,,SKS,1.0
SP001922,SP001945,NCL,PRU,CAR,6,PRU,,HEX,1.0
SP001922,SP001948,NCL,PRU,HEX,6,PRU,,SKS,1.0
SP001922,SP002924,NCL,PRU,CAR,6,PRU,,SKS,1.0
SP001925,SP002509,CAR,NCL,MBR,13,NCL,,BNR,1.0
SP001925,SP002545,CAR,NCL,MBR,13,NCL,,BNR,1.0
SP001925,SP002548,CAR,NCL,MBR,13,NCL,,BNR,1.0
SP001925,SP002813,CAR,NCL,MBR,8,HEX,PRU,CRB,0.615
SP001925,SP002816,CAR,NCL,NCL,8,HEX,PRU,CRB,0.615
SP001925,SP002821,CAR,NCL,NCL,8,HEX,PRU,CRB,0.615
SP001925,SP002929,CAR,NCL,HPL,8,HEX,PRU,CRB,0.615
SP001928,SP001945,NCL,CAR,CAR,6,PRU,SKS,HEX,0.429
SP001928,SP001948,NCL,CAR,HEX,7,SKS,HEX,RDM,0.7
SP001928,SP002924,NCL,CAR,CAR,7,SKS,HEX,RDM,0.467
SP001929,SP001969,EBN,AFK,AFK,12,TOK,WSE,DLH,0.706
SP001930,SP001947,HEX,MPT,NCL,8,MCE,DOT,NCL,0.889
SP001930,SP001949,HEX,MPT,NCL,10,NCL,MAS,,1.0
SP001930,SP002957,HEX,MPT,NNT,10,NCL,MAS,HEW,0.769
SP001933,SP001966,ZTH,ZHS,ZUM,7,ZTU,ZHS,ZUM,0.875
SP001936,SP002015,BTN,BOG,LIT,16,LIT,FOD,,1.0
SP001936,SP003094,BTN,BOG,SOU,15,XXA,LIT,FOD,0.789
SP001936,SP003127,BTN,BOG,PMS,15,XXA,LIT,FOD,0.789
SP001936,SP003307,BTN,BOG,HAV,11,WWO,DUR,ANG,0.579
SP001936,SP004227,BTN,BOG,CCH,15,XXA,LIT,FOD,0.833
SP001936,SP004230,BTN,BOG,CCH,11,WWO,DUR,ANG,0.688
SP001939,SP002174,PAD,RDG,WSM,6,RDG,,GOR,1.0
SP001939,SP002183,PAD,RDG,WSM,6,RDG,,GOR,1.0
SP001939,SP002209,PAD,RDG,EXD,6,RDG,,THE,1.0
SP001939,SP002216,PAD,RDG,NQY,6,RDG,,THE,1.0
SP001939,SP002711,PAD,RDG,BDW,6,RDG,,THE,1.0
SP001939,SP003385,PAD,RDG,PGN,6,RDG,,THE,1.0
SP001939,SP003417,PAD,RDG,CDF,6,RDG,,GOR,1.0
SP001939,SP003420,PAD,RDG,WOS,6,RDG,,GOR,1.0
SP001939,SP003428,PAD,RDG,WSB,6,RDG,,THE,1.0
SP001939,SP003429,PAD,RDG,CMN,6,RDG,,GOR,1.0
SP001939,SP003434,PAD,RDG,SWA,6,RDG,,GOR,1.0
SP001939,SP003440,PAD,RDG,SWA,6,RDG,,GOR,1.0
SP001939,SP003448,PAD,RDG,TAU,6,RDG,,GOR,1.0
SP001939,SP003480,PAD,RDG,PNZ,6,RDG,,THE,1.0
SP001939,SP003666,PAD,RDG,TAU,6,RDG,,GOR,1.0
SP001939,SP003788,PAD,RDG,SWA,6,RDG,,GOR,1.0
SP001939,SP004186,PAD,RDG,FRO,6,RDG,,THE,1.0
SP001939,SP004248,PAD,RDG,WPH,6,RDG,,GOR,1.0
