route_id,from_crs,to_crs
R00071,NMN,DSL
R00071,DSL,MDL
R00071,MDL,HAZ
R00071,HAZ,WSR
R00071,WSR,DVN
R00071,DVN,SPT
R00071,SPT,HTC
R00071,HTC,LVM
R00071,LVM,MAN
R00072,BMO,XOH
R00072,XOH,TYS
R00072,TYS,SOL
R00072,SOL,DDG
R00072,DDG,LPW
R00072,LPW,HTN
R00072,HTN,WRP
R00072,WRP,WRW
R00072,WRW,LMS
R00072,LMS,XFC
R00072,XFC,BAN
R00072,BAN,KGS
R00072,KGS,XAN
R00072,XAN,BCS
R00072,BCS,XJV
R00072,XJV,HDM
R00072,HDM,PRR
R00072,PRR,SDR
R00072,SDR,HWY
R00072,HWY,GER
R00072,GER,WRU
R00072,WRU,SRU
R00072,SRU,WCX
R00072,WCX,XNJ
R00072,XNJ,MYB
R00073,KGX,XKB
R00073,XKB,FPK
R00073,FPK,AAP
R00073,AAP,PBR
R00073,PBR,WGC
R00073,WGC,XGN
R00073,XGN,SVG
R00073,SVG,HIT
R00073,HIT,BIW
R00073,BIW,SDY
R00073,SDY,HUN
R00073,HUN,XHO
R00073,XHO,PBO
R00073,PBO,GRA
R00073,GRA,NNG
R00073,NNG,XNK
R00073,XNK,RET
R00073,RET,DON
R00073,DON,YRK
R00073,YRK,THI
R00073,THI,NTR
R00073,NTR,DAR
R00073,DAR,DHM
R00073,DHM,NCL
R00073,NCL,MPT
R00073,MPT,ALM
R00073,ALM,BWK
R00073,BWK,RSN
R00073,RSN,DUN
R00073,DUN,DRM
R00073,DRM,PST
R00073,PST,EDB
R00073,EDB,HYM
R00073,HYM,LIN
R00073,LIN,PMT
R00073,PMT,XGM
R00073,XGM,FKG
R00073,FKG,STG
R00073,STG,DBL
R00073,DBL,GLE
R00073,GLE,PTH
R00073,PTH,DKD
R00073,DKD,PIT
R00073,PIT,BLA
R00073,BLA,DLW
R00073,DLW,KIN
R00073,KIN,AVM
R00073,AVM,CAG
R00073,CAG,INV
R00074,SOP,MEC
R00074,MEC,BCB
R00074,BCB,PBL
R00074,PBL,APB
R00074,APB,GST
R00074,GST,WGW
R00074,WGW,INC
R00074,INC,HIN
R00074,HIN,WHG
R00074,WHG,XLK
R00074,XLK,BON
R00074,BON,MSS
R00074,MSS,FNW
R00074,FNW,KSL
R00074,KSL,SLD
R00074,SLD,SFD
R00074,SFD,MCV
R00075,WCY,XGU
R00075,XGU,NWD
R00075,NWD,ANZ
R00075,ANZ,PNW
R00075,PNW,SYD
R00075,SYD,FOH
R00075,FOH,HPA
R00075,HPA,BCY
R00075,BCY,NXG
R00075,NXG,SQE
R00075,SQE,ZCW
R00075,ZCW,ROE
R00075,ROE,WPE
R00075,WPE,SDE
R00075,SDE,ZLW
R00075,ZLW,SDC
R00075,SDC,HOX
R00075,HOX,HGG
R00075,HGG,DLJ
R00075,DLJ,XIC
R00075,XIC,XHZ
R00076,LUT,LTN
R00076,LTN,HPD
R00076,HPD,SAC
R00076,SAC,RDT
R00076,RDT,ELS
R00076,ELS,MIL
R00076,MIL,HEN
R00076,HEN,BCZ
R00076,BCZ,CRI
R00076,CRI,WHP
R00076,WHP,KTN
R00076,KTN,SPL
R00076,SPL,ZFD
R00076,ZFD,CTK
R00076,CTK,BFR
R00076,BFR,XMK
R00076,XMK,XKE
R00076,XKE,DEP
R00076,DEP,GNW
R00076,GNW,MZH
R00076,MZH,WCB
R00076,WCB,CTN
R00076,CTN,WWA
R00076,WWA,PLU
R00076,PLU,ABW
R00076,ABW,SGR
R00076,SGR,XRT
R00076,XRT,DFD
R00076,DFD,SCG
R00076,SCG,GNH
R00076,GNH,SWM
R00076,SWM,NFL
R00076,NFL,XSR
R00076,XSR,GRV
R00076,GRV,HGM
R00076,HGM,SOO
R00076,SOO,XRJ
R00076,XRJ,RTR
R00076,RTR,CTM
R00076,CTM,GLM
R00076,GLM,RAI
R00077,MAN,SPT
R00077,SPT,CHU
R00077,CHU,WML
R00077,WML,ALD
R00077,ALD,CEL
R00077,CEL,SDB
R00077,SDB,CRE
R00077,CRE,NAN
R00077,NAN,WRE
R00077,WRE,WTC
R00077,WTC,PRS
R00077,PRS,WEM
R00077,WEM,SHR
R00077,SHR,CTT
R00077,CTT,CRV
R00077,CRV,LUD
R00077,LUD,LEO
R00077,LEO,HFD
R00077,HFD,AGV
R00077,AGV,PPL
R00077,PPL,CWM
R00077,CWM,NWP
R00077,NWP,CDF
R00077,CDF,PYC
R00077,PYC,BGN
R00077,BGN,PYL
R00077,PYL,PTA
R00077,PTA,BAJ
R00077,BAJ,BNF
R00077,BNF,NTH
R00077,NTH,SKE
R00077,SKE,LAS
R00077,LAS,SWA
R00077,SWA,GWN
R00077,GWN,LLE
R00077,LLE,PBY
R00077,PBY,KWL
R00077,KWL,FYS
R00077,FYS,XCI
R00077,XCI,CMN
R00077,CMN,WTL
R00077,WTL,CUW
R00077,CUW,CLR
R00077,CLR,HVF
R00077,HVF,JOH
R00077,JOH,MFH
R00078,HFX,BDI
R00078,BDI,NPD
R00078,NPD,BLE
R00078,BLE,LDS
R00078,LDS,CRG
R00078,CRG,GRF
R00078,GRF,EGF
R00078,EGF,MIK
R00078,MIK,SOM
R00078,SOM,SBY
R00078,SBY,HOW
R00078,HOW,GBD
R00078,GBD,BUH
R00078,BUH,FRY
R00078,FRY,HES
R00078,HES,HUL
R00079,RAI,GLM
R00079,GLM,CTM
R00079,CTM,RTR
R00079,RTR,XRJ
R00079,XRJ,SOO
R00079,SOO,HGM
R00079,HGM,GRV
R00079,GRV,XSR
R00079,XSR,NFL
R00079,NFL,SWM
R00079,SWM,GNH
R00079,GNH,SCG
R00079,SCG,DFD
R00079,DFD,XRT
R00079,XRT,SGR
R00079,SGR,ERH
R00079,ERH,BVD
R00079,BVD,ABW
R00079,ABW,PLU
R00079,PLU,WWA
R00079,WWA,WWD
R00079,WWD,CTN
R00079,CTN,WCB
R00079,WCB,MZH
R00079,MZH,GNW
R00079,GNW,DEP
R00079,DEP,XKE
R00079,XKE,XMK
R00079,XMK,BFR
R00079,BFR,CTK
R00079,CTK,ZFD
R00079,ZFD,SPL
R00079,SPL,KTN
R00079,KTN,WHP
R00079,WHP,CRI
R00079,CRI,BCZ
R00079,BCZ,HEN
R00079,HEN,MIL
R00079,MIL,ELS
R00079,ELS,RDT
R00079,RDT,SAC
R00079,SAC,HPD
R00079,HPD,LTN
R00079,LTN,LUT
R00080,RHY,TIR
R00080,TIR,BGD
R00080,BGD,PGM
R00080,PGM,HNG
R00080,HNG,YSM
R00080,YSM,LNB
R00080,LNB,ABE
R00080,ABE,CPH
R00080,CPH,LVT
R00080,LVT,LLS
R00080,LLS,HHL
R00080,HHL,CDQ
R00080,CDQ,CDF
R00080,CDF,GTN
R00080,GTN,CGN
R00080,CGN,EBK
R00080,EBK,DNS
R00080,DNS,CAD
R00080,CAD,BYD
R00080,BYD,BRY
R00080,BRY,RIA
R00080,RIA,LWM
R00080,LWM,BGN
R00081,YMH,LYP
R00082,HUL,BUH
R00082,BUH,GBD
R00082,GBD,HOW
R00082,HOW,SBY
R00082,SBY,DON
R00082,DON,RET
R00082,RET,XNK
R00082,XNK,NNG
R00082,NNG,GRA
R00082,GRA,PBO
R00082,PBO,HUN
R00082,HUN,SDY
R00082,SDY,BIW
R00082,BIW,HIT
R00082,HIT,SVG
R00082,SVG,XGN
R00082,XGN,WGC
R00082,WGC,PBR
R00082,PBR,AAP
R00082,AAP,FPK
R00082,FPK,XKB
R00082,XKB,KGX
R00083,TON,HIB
R00083,HIB,TBW
R00084,WGW,INC
R00084,INC,HIN
R00084,HIN,WHG
R00084,WHG,XLK
R00084,XLK,BON
R00084,BON,MSS
R00084,MSS,FNW
R00084,FNW,KSL
R00084,KSL,SLD
R00084,SLD,SFD
R00084,SFD,MCV
R00085,WOF,WOS
R00085,WOS,XAY
R00085,XAY,ASC
R00085,ASC,CNM
R00085,CNM,GCR
R00085,GCR,CDU
R00085,CDU,YAE
R00085,YAE,BPW
R00085,BPW,FIT
R00085,FIT,BRI
R00086,LYP,YMH
R00087,GIR,MAY
R00087,MAY,AYR
R00088,DDG,WMR
R00088,WMR,SOL
R00088,SOL,OLT
R00088,OLT,ACG
R00088,ACG,TYS
R00088,TYS,XOH
R00088,XOH,BMO
R00088,BMO,BSW
R00088,BSW,JEQ
R00088,JEQ,THW
R00088,THW,SGB
R00088,SGB,SMW
R00088,SMW,LGG
R00088,LGG,ROW
R00088,ROW,OHL
R00088,OHL,CRA
R00088,CRA,LYE
R00088,LYE,SBJ
R00088,SBJ,HAG
R00088,HAG,BKD
R00088,BKD,KID
R00088,KID,HBY
R00088,HBY,DTW
R00088,DTW,WOS
R00088,WOS,WOF
R00089,WOS,XAY
R00089,XAY,ASC
R00089,ASC,CNM
R00089,CNM,GCR
R00089,GCR,SHU
R00089,SHU,STD
R00089,STD,KEM
R00089,KEM,SWI
R00089,SWI,DID
R00089,DID,GOR
R00089,GOR,RDG
R00089,RDG,TWY
R00089,TWY,MAI
R00089,MAI,SLO
R00089,SLO,STL
R00089,STL,PAD
R00090,LIV,EDG
R00090,EDG,ROB
R00090,ROB,HUY
R00090,HUY,SNH
R00090,SNH,WGN
R00090,WGN,XOU
R00090,XOU,PRE
R00090,PRE,LAN
R00090,LAN,XOA
R00090,XOA,OXN
R00090,OXN,XIT
R00090,XIT,PNR
R00090,PNR,CAR
R00090,CAR,XGS
R00090,XGS,LOC
R00090,LOC,WSH
R00090,WSH,WFF
R00090,WFF,CML
R00090,CML,GLC
R00091,BAL,SRS
R00091,SRS,ECR
R00091,ECR,SCY
R00091,SCY,SNR
R00091,SNR,RDD
R00091,RDD,UWL
R00091,UWL,WOH
R00091,WOH,OXT
R00091,OXT,HUR
R00091,HUR,LFD
R00091,LFD,DMS
R00091,DMS,EGR
R00092,WHP,KTN
R00092,KTN,SPL
R00092,SPL,ZFD
R00092,ZFD,CTK
R00092,CTK,BFR
R00092,BFR,XMK
R00092,XMK,XKE
R00092,XKE,DEP
R00092,DEP,GNW
R00092,GNW,MZH
R00092,MZH,WCB
R00092,WCB,CTN
R00092,CTN,WWD
R00092,WWD,WWA
R00092,WWA,PLU
R00092,PLU,ABW
R00092,ABW,BVD
R00092,BVD,ERH
R00092,ERH,SGR
R00092,SGR,XRT
R00092,XRT,DFD
R00092,DFD,SCG
R00092,SCG,GNH
R00092,GNH,SWM
R00092,SWM,NFL
R00092,NFL,XSR
R00092,XSR,GRV
R00092,GRV,HGM
R00092,HGM,SOO
R00092,SOO,XRJ
R00092,XRJ,RTR
R00092,RTR,CTM
R00092,CTM,GLM
R00092,GLM,RAI
R00093,TRI,BKM
R00093,BKM,XOE
R00093,XOE,HML
R00093,HML,WFJ
R00093,WFJ,BSH
R00093,BSH,HRW
R00093,HRW,WMB
R00093,WMB,XWI
R00093,XWI,EUS
R00094,YRK,DON
R00094,DON,RET
R00094,RET,XNK
R00094,XNK,NNG
R00094,NNG,GRA
R00094,GRA,PBO
R00094,PBO,HUN
R00094,HUN,SNO
R00094,SNO,SDY
R00094,SDY,BIW
R00094,BIW,ARL
R00094,ARL,HIT
R00094,HIT,SVG
R00094,SVG,KBW
R00094,KBW,XGN
R00094,XGN,WGC
R00094,WGC,HAT
R00094,HAT,BPK
R00094,BPK,PBR
R00094,PBR,HDW
R00094,HDW,OKL
R00094,OKL,NSG
R00094,NSG,AAP
R00094,AAP,HGY
R00094,HGY,FPK
R00094,FPK,XKB
R00094,XKB,KGX
R00095,WRU,SRU
R00095,SRU,NLT
R00095,NLT,SDH
R00095,SDH,WCX
R00095,WCX,XNJ
R00095,XNJ,MYB
R00096,PCN,HKH
R00096,HKH,CKT
R00096,CKT,MPK
R00096,MPK,CKH
R00096,CKH,DUM
R00096,DUM,GLC
R00097,EGR,DMS
R00097,DMS,LFD
R00097,LFD,HUR
R00097,HUR,OXT
R00097,OXT,WOH
R00097,WOH,UWL
R00097,UWL,RDD
R00097,RDD,SNR
R00097,SNR,SCY
R00097,SCY,ECR
R00097,ECR,NWD
R00097,NWD,SYD
R00097,SYD,NXG
R00097,NXG,XLJ
R00097,XLJ,XMK
R00097,XMK,BFR
R00097,BFR,CTK
R00097,CTK,ZFD
R00097,ZFD,SPL
R00097,SPL,KTN
R00097,KTN,WHP
R00097,WHP,CRI
R00097,CRI,HEN
R00097,HEN,SAC
R00097,SAC,HPD
R00097,HPD,LTN
R00097,LTN,LUT
R00097,LUT,LEA
R00097,LEA,HLN
R00097,HLN,FLT
R00097,FLT,WIX
R00097,WIX,BDM
R00098,GLT,CDD
R00098,CDD,LCG
R00098,LCG,COW
R00098,COW,DFL
R00098,DFL,DFE
R00098,DFE,ROS
R00098,ROS,INK
R00098,INK,NQU
R00098,NQU,DAM
R00098,DAM,EGY
R00098,EGY,SGL
R00098,SGL,HYM
R00098,HYM,EDB
R00099,GRK,FTM
R00099,FTM,GKW
R00099,GKW,GKC
R00099,GKC,CDY
R00099,CDY,BGS
R00099,BGS,PTG
R00099,PTG,WDL
R00099,WDL,LGB
R00099,LGB,BPT
R00099,BPT,PYJ
R00099,PYJ,PYG
R00099,PYG,HLW
R00099,HLW,HLE
R00099,HLE,CDO
R00099,CDO,GLC
R00100,GLC,CML
R00100,CML,WSH
R00100,WSH,LOC
R00100,LOC,XGS
R00100,XGS,CAR
R00100,CAR,PNR
R00100,PNR,XIT
R00100,XIT,OXN
R00100,OXN,XOA
R00100,XOA,LAN
R00100,LAN,PRE
R00100,PRE,XOU
R00100,XOU,WGN
R00100,WGN,SNH
R00100,SNH,HUY
R00100,HUY,ROB
R00100,ROB,EDG
R00100,EDG,LIV
R00101,CLH,WHE
R00101,WHE,LHO
R00101,LHO,RGW
R00101,RGW,BBN
R00101,BBN,DWN
R00101,DWN,ENT
R00101,ENT,BMC
R00101,BMC,HID
R00101,HID,BON
R00101,BON,MSS
R00101,MSS,SLD
R00101,SLD,SFD
R00101,SFD,MCV
R00102,EDB,HYM
R00102,HYM,SLA
R00102,SLA,LOC
R00102,LOC,XGS
R00102,XGS,CAR
R00102,CAR,PNR
R00102,PNR,XIT
R00102,XIT,OXN
R00102,OXN,XOA
R00102,XOA,LAN
R00102,LAN,PRE
R00102,PRE,XOU
R00102,XOU,WGN
R00102,WGN,WBQ
R00102,WBQ,XYJ
R00102,XYJ,ACB
R00102,ACB,WSF
R00102,WSF,CRE
R00102,CRE,STA
R00102,STA,XCO
R00102,XCO,PKG
R00102,PKG,XOI
R00102,XOI,XBJ
R00102,XBJ,XIM
R00102,XIM,WVH
R00102,WVH,NUN
R00102,NUN,CSY
R00102,CSY,TIP
R00102,TIP,DDP
R00102,DDP,SAD
R00102,SAD,XGJ
R00102,XGJ,SMR
R00102,SMR,XOS
R00102,XOS,BHM
R00102,BHM,XOZ
R00102,XOZ,SCF
R00102,SCF,LEH
R00102,LEH,MGN
R00102,MGN,BHI
R00102,BHI,BKW
R00102,BKW,THL
R00102,THL,CNL
R00102,CNL,COV
R00102,COV,RUG
R00102,RUG,XWZ
R00102,XWZ,XHN
R00102,XHN,MKC
R00102,MKC,BLY
R00102,BLY,XOD
R00102,XOD,TRI
R00102,TRI,XOE
R00102,XOE,WFJ
R00102,WFJ,HRW
R00102,HRW,WMB
R00102,WMB,XWI
R00102,XWI,EUS
R00103,IBS,ULP
R00104,WSL,BSC
R00104,BSC,TAB
R00104,TAB,HSD
R00104,HSD,XRA
R00104,XRA,XOS
R00104,XOS,BHM
R00104,BHM,XOZ
R00104,XOZ,SCF
R00104,SCF,LEH
R00104,LEH,MGN
R00104,MGN,BHI
R00104,BHI,HIA
R00104,HIA,BKW
R00104,BKW,THL
R00104,THL,CNL
R00104,CNL,COV
R00104,COV,RUG
R00104,RUG,LBK
R00104,LBK,NMP
R00104,NMP,XHN
R00104,XHN,WOL
R00104,WOL,MKC
R00104,MKC,BLY
R00104,BLY,XOD
R00104,XOD,TRI
R00104,TRI,XOE
R00104,XOE,WFJ
R00104,WFJ,HRW
R00104,HRW,WMB
R00104,WMB,XWI
R00104,XWI,EUS
R00105,DID,CHO
R00105,CHO,GOR
R00105,GOR,PAN
R00105,PAN,TLH
R00105,TLH,RDG
R00105,RDG,TWY
R00105,TWY,MAI
R00105,MAI,TAP
R00105,TAP,BNM
R00105,BNM,SLO
R00105,SLO,HAY
R00105,HAY,STL
R00105,STL,HAN
R00105,HAN,EAL
R00105,EAL,AML
R00105,AML,PAD
R00106,HLC,CGD
R00106,CGD,CDR
R00106,CDR,DLR
R00106,DLR,DBC
R00106,DBC,DBE
R00106,DBE,DMR
R00106,DMR,SIN
R00106,SIN,DMY
R00106,DMY,DMC
R00106,DMC,WES
R00106,WES,ANL
R00106,ANL,HYN
R00106,HYN,PTK
R00106,PTK,CHC
R00106,CHC,GQL
R00106,GQL,HST
R00106,HST,BLG
R00106,BLG,CAY
R00106,CAY,SLS
R00106,SLS,GAR
R00106,GAR,EST
R00106,EST,BAI
R00106,BAI,CBS
R00106,CBS,COA
R00106,COA,ADR
R00106,ADR,DRU
R00106,DRU,CAC
R00106,CAC,BKR
R00106,BKR,ARM
R00106,ARM,BHG
R00106,BHG,LSN
R00106,LSN,UHA
R00106,UHA,EDP
R00106,EDP,HYM
R00106,HYM,EDB
R00107,GLC,PLW
R00107,PLW,MAX
R00107,MAX,SHL
R00107,SHL,PWE
R00107,PWE,LGS
R00107,LGS,CCT
R00107,CCT,MFL
R00107,MFL,COI
R00107,COI,QPK
R00107,QPK,PLE
R00107,PLE,GLC
R00108,LAN,PRE
R00108,PRE,XOU
R00108,XOU,WGN
R00108,WGN,ECC
R00108,ECC,DGT
R00108,DGT,MCO
R00108,MCO,MAN
R00108,MAN,HDG
R00108,HDG,MIA
R00109,NNG,CLM
R00109,CLM,SWD
R00109,SWD,HKM
R00109,HKM,LCN
R00109,LCN,MGM
R00109,MGM,RKT
R00109,RKT,SLR
R00109,SLR,SPA
R00109,SPA,PBO
R00110,BBN,MLH
R00110,MLH,CYT
R00110,CYT,PLS
R00110,PLS,BMB
R00110,BMB,XLS
R00110,XLS,LOH
R00110,LOH,PRE
R00110,PRE,KKM
R00110,KKM,PFY
R00110,PFY,BPN
R00111,SHF,MHS
R00111,MHS,RMC
R00111,RMC,SWN
R00111,SWN,BTD
R00111,BTD,GOE
R00111,GOE,THC
R00111,THC,MRP
R00111,MRP,FZW
R00111,FZW,SNA
R00111,SNA,WKF
R00111,WKF,OUT
R00111,OUT,LDS
R00112,OXN,XOA
R00112,XOA,LAN
R00112,LAN,PRE
R00112,PRE,XOU
R00112,XOU,CRL
R00112,CRL,XLK
R00112,XLK,BON
R00112,BON,SLD
R00112,SLD,DGT
R00112,DGT,MCO
R00112,MCO,MAN
R00112,MAN,HDG
R00112,HDG,MIA
R00113,PBO,SPA
R00113,SPA,SLR
R00113,SLR,RKT
R00113,RKT,MGM
R00113,MGM,LCN
R00113,LCN,SXY
R00113,SXY,GBL
R00113,GBL,DON
R00114,GLC,MTH
R00114,MTH,SDM
R00114,SDM,LOC
R00114,LOC,XGS
R00114,XGS,CAR
R00114,CAR,PNR
R00114,PNR,XIT
R00114,XIT,OXN
R00114,OXN,XOA
R00114,XOA,LAN
R00114,LAN,PRE
R00114,PRE,XOU
R00114,XOU,EBA
R00114,EBA,WGN
R00114,WGN,WBQ
R00114,WBQ,XYJ
R00114,XYJ,ACB
R00114,ACB,WSF
R00114,WSF,CRE
R00114,CRE,STA
R00114,STA,PKG
R00114,PKG,XBJ
R00114,XBJ,WVH
R00114,WVH,CSY
R00114,CSY,TIP
R00114,TIP,DDP
R00114,DDP,SAD
R00114,SAD,SGB
R00114,SGB,XGJ
R00114,XGJ,SMR
R00114,SMR,XOS
R00114,XOS,BHM
R00114,BHM,XOZ
R00114,XOZ,SCF
R00114,SCF,LEH
R00114,LEH,MGN
R00114,MGN,BHI
R00114,BHI,HIA
R00114,HIA,BKW
R00114,BKW,THL
R00114,THL,CNL
R00114,CNL,COV
R00114,COV,RUG
R00114,RUG,XWZ
R00114,XWZ,XHN
R00114,XHN,WOL
R00114,WOL,MKC
R00114,MKC,BLY
R00114,BLY,XOD
R00114,XOD,TRI
R00114,TRI,XOE
R00114,XOE,WFJ
R00114,WFJ,HRW
R00114,HRW,WMB
R00114,WMB,XWI
R00114,XWI,EUS
R00115,SAV,STY
R00115,STY,WMC
R00115,WMC,WWW
R00115,WWW,HNL
R00115,HNL,DZY
R00115,DZY,WDE
R00115,WDE,TLK
R00115,TLK,EWD
R00115,EWD,WYT
R00115,WYT,WTE
R00115,WTE,SRL
R00115,SRL,YRD
R00115,YRD,HLG
R00115,HLG,SRI
R00115,SRI,TYS
R00115,TYS,XOH
R00115,XOH,SMA
R00115,SMA,BMO
R00115,BMO,BSW
R00115,BSW,JEQ
R00115,JEQ,THW
R00115,THW,SGB
R00115,SGB,SMW
R00115,SMW,LGG
R00115,LGG,ROW
R00115,ROW,OHL
R00115,OHL,CRA
R00115,CRA,LYE
R00115,LYE,SBJ
R00115,SBJ,HAG
R00115,HAG,BKD
R00115,BKD,KID
R00115,KID,HBY
R00115,HBY,DTW
R00115,DTW,WOS
R00116,GLC,CMY
R00116,CMY,PWW
R00116,PWW,THB
R00116,THB,GFN
R00116,GFN,CKS
R00116,CKS,BUS
R00116,BUS,THT
R00116,THT,HMY
R00116,HMY,EKL
R00117,LCN,MGM
R00117,MGM,RKT
R00117,RKT,SLR
R00117,SLR,SPA
R00117,SPA,PBO
R00118,EKL,HMY
R00118,HMY,THT
R00118,THT,BUS
R00118,BUS,CKS
R00118,CKS,GFN
R00118,GFN,THB
R00118,THB,PWW
R00118,PWW,CMY
R00118,CMY,GLC
R00119,BPN,PFY
R00119,PFY,KKM
R00119,KKM,PRE
R00119,PRE,XLS
R00119,XLS,BBN
R00119,BBN,ACR
R00119,ACR,BYM
R00119,BYM,HBD
R00119,HBD,HFX
R00119,HFX,BDI
R00119,BDI,NPD
R00119,NPD,LDS
R00119,LDS,CRG
R00119,CRG,GRF
R00119,GRF,EGF
R00119,EGF,MIK
R00119,MIK,CHF
R00119,CHF,YRK
R00120,EKL,HMY
R00120,HMY,BUS
R00120,BUS,CKS
R00120,CKS,GFN
R00120,GFN,THB
R00120,THB,PWW
R00120,PWW,CMY
R00120,CMY,GLC
R00121,YRK,CHF
R00121,CHF,MIK
R00121,MIK,GRF
R00121,GRF,CRG
R00121,CRG,LDS
R00121,LDS,NPD
R00121,NPD,BDI
R00121,BDI,HFX
R00121,HFX,SOW
R00121,SOW,HBD
R00121,HBD,BYM
R00121,BYM,ACR
R00121,ACR,BBN
R00121,BBN,XLS
R00121,XLS,PRE
R00121,PRE,KKM
R00121,KKM,PFY
R00121,PFY,BPN
R00122,ORP,PET
R00122,PET,XPE
R00122,XPE,CIT
R00122,CIT,ESD
R00122,ESD,GRP
R00122,GRP,HGR
R00122,HGR,XPY
R00122,XPY,LEW
R00122,LEW,SAJ
R00122,SAJ,NWX
R00122,NWX,XKE
R00122,XKE,CST
R00123,LEV,CBX
R00123,CBX,KDY
R00123,KDY,KGH
R00123,KGH,BTS
R00123,BTS,AUR
R00123,AUR,DAG
R00123,DAG,INK
R00123,INK,NQU
R00123,NQU,DAM
R00123,DAM,EGY
R00123,EGY,SGL
R00123,SGL,HYM
R00123,HYM,EDB
R00124,BAN,XAN
R00124,XAN,HYD
R00124,HYD,OXF
R00124,OXF,GOR
R00124,GOR,RDG
R00124,RDG,TWY
R00124,TWY,MAI
R00124,MAI,SLO
R00124,SLO,STL
R00124,STL,PAD
R00125,CST,XKE
R00125,XKE,NWX
R00125,NWX,SAJ
R00125,SAJ,XPY
R00125,XPY,HGR
R00125,HGR,GRP
R00125,GRP,CIT
R00125,CIT,XPE
R00125,XPE,ORP
R00125,ORP,SEV
R00125,SEV,TON
R00125,TON,PDW
R00125,PDW,MRN
R00125,MRN,SPU
R00125,SPU,HCN
R00125,HCN,PLC
R00125,PLC,AFK
R00125,AFK,WHA
R00125,WHA,SDG
R00125,SDG,XSI
R00125,XSI,FKW
R00125,FKW,FKC
R00125,FKC,FKE
R00125,FKE,DVP
R00125,DVP,XUK
R00125,XUK,MTM
R00125,MTM,WAM
R00125,WAM,DEA
R00125,DEA,SDW
R00125,SDW,XMF
R00125,XMF,THP
R00125,THP,RAM
R00126,SAV,STY
R00126,STY,LPW
R00126,LPW,DDG
R00126,DDG,WMR
R00126,WMR,SOL
R00126,SOL,OLT
R00126,OLT,ACG
R00126,ACG,TYS
R00126,TYS,XOH
R00126,XOH,SMA
R00126,SMA,BMO
R00126,BMO,BSW
R00126,BSW,JEQ
R00126,JEQ,THW
R00126,THW,SGB
R00126,SGB,SMW
R00126,SMW,LGG
R00126,LGG,ROW
R00126,ROW,OHL
R00126,OHL,CRA
R00126,CRA,LYE
R00126,LYE,SBJ
R00126,SBJ,HAG
R00126,HAG,BKD
R00126,BKD,KID
R00126,KID,HBY
R00126,HBY,DTW
R00126,DTW,WOF
R00127,NTN,KKH
R00127,KKH,BUI
R00127,BUI,CFF
R00127,CFF,KGP
R00127,KGP,LGS
R00127,LGS,PWE
R00127,PWE,SHL
R00127,SHL,MAX
R00127,MAX,PLW
R00127,PLW,GLC
R00128,LET,HIT
R00128,HIT,SVG
R00128,SVG,KBW
R00128,KBW,XGN
R00128,XGN,WLW
R00128,WLW,WGC
R00128,WGC,HAT
R00128,HAT,PBR
R00128,PBR,NBA
R00128,NBA,AAP
R00128,AAP,HGY
R00128,HGY,FPK
R00128,FPK,XKB
R00128,XKB,KGX
R00129,KGX,XKB
R00129,XKB,FPK
R00129,FPK,AAP
R00129,AAP,NBA
R00129,NBA,PBR
R00129,PBR,HAT
R00129,HAT,WGC
R00129,WGC,WLW
R00129,WLW,XGN
R00129,XGN,KBW
R00129,KBW,SVG
R00129,SVG,HIT
R00129,HIT,LET
R00129,LET,BDK
R00129,BDK,AWM
R00129,AWM,RYS
R00129,RYS,MEL
R00129,MEL,STH
R00129,STH,FXN
R00129,FXN,XSP
R00129,XSP,CMS
R00129,CMS,CBG
R00130,MIA,HDG
R00130,HDG,MAN
R00130,MAN,MCO
R00130,MCO,DGT
R00130,DGT,SLD
R00130,SLD,BON
R00130,BON,XLK
R00130,XLK,CRL
R00130,CRL,XOU
R00130,XOU,PRE
R00130,PRE,LAN
R00130,LAN,XOA
R00130,XOA,OXN
R00130,OXN,XIT
R00130,XIT,PNR
R00130,PNR,CAR
R00130,CAR,XGS
R00130,XGS,LOC
R00130,LOC,SLA
R00130,SLA,HYM
R00130,HYM,EDB
R00131,MKC,BLY
R00131,BLY,LBZ
R00131,LBZ,XOD
R00131,XOD,CED
R00131,CED,TRI
R00131,TRI,BKM
R00131,BKM,XOE
R00131,XOE,HML
R00131,HML,APS
R00131,APS,KGL
R00131,KGL,WFJ
R00131,WFJ,BSH
R00131,BSH,HRW
R00131,HRW,WMB
R00131,WMB,XWI
R00131,XWI,EUS
R00132,XCN,EDB
R00133,NEI,PTT
R00133,PTT,WCR
R00133,WCR,WLM
R00133,WLM,MUI
R00133,MUI,CCT
R00133,CCT,MFL
R00133,MFL,COI
R00133,COI,QPK
R00133,QPK,PLE
R00133,PLE,GLC
R00134,HWY,BCF
R00134,BCF,SRG
R00134,SRG,GER
R00134,GER,DNM
R00134,DNM,WRU
R00134,WRU,SRU
R00134,SRU,NLT
R00134,NLT,SDH
R00134,SDH,WCX
R00134,WCX,XNJ
R00134,XNJ,MYB
R00135,GLC,PLE
R00135,PLE,QPK
R00135,QPK,COI
R00135,COI,MFL
R00135,MFL,CCT
R00135,CCT,LGS
R00135,LGS,PWE
R00135,PWE,SHL
R00135,SHL,MAX
R00135,MAX,PLW
R00135,PLW,GLC
R00136,XCN,XJB
R00136,XJB,SHS
R00136,SHS,MTH
R00136,MTH,AIR
R00136,AIR,HNC
