pattern_a,pattern_b,shared_prefix,origin,destination_a,destination_b
SP000868,SP001313,15,EUS,LIV,HHD
SP000868,SP001325,4,EUS,LIV,TRI
SP000868,SP001327,5,EUS,LIV,TRI
SP000868,SP001329,5,EUS,LIV,TRI
SP000868,SP001343,11,EUS,LIV,NMP
SP000868,SP001346,14,EUS,LIV,CRE
SP000868,SP001451,5,EUS,LIV,BLY
SP000868,SP001454,5,EUS,LIV,BLY
SP000868,SP001807,15,EUS,LIV,GLC
SP000868,SP002179,10,EUS,LIV,GLC
SP000868,SP002202,8,EUS,LIV,WSL
SP000868,SP002261,5,EUS,LIV,NMP
SP000868,SP002327,4,EUS,LIV,MKC
SP000868,SP002647,5,EUS,LIV,MKC
SP000868,SP002648,4,EUS,LIV,NMP
SP000868,SP002655,5,EUS,LIV,SAA
SP000868,SP002872,15,EUS,LIV,CTR
SP000868,SP003031,15,EUS,LIV,MAN
SP000868,SP003036,8,EUS,LIV,BHM
SP000868,SP003114,13,EUS,LIV,LIV
SP000868,SP003191,15,EUS,LIV,BPN
SP000868,SP003207,15,EUS,LIV,LIV
SP000868,SP003300,15,EUS,LIV,WRX
SP000868,SP003360,13,EUS,LIV,EDB
SP000868,SP003475,11,EUS,LIV,WVH
SP000868,SP003568,10,EUS,LIV,WVH
SP000868,SP003958,13,EUS,LIV,INV
SP000868,SP004012,11,EUS,LIV,GLC
SP000868,SP004017,24,EUS,LIV,PRE
SP000868,SP004025,15,EUS,LIV,PRE
SP000868,SP004034,13,EUS,LIV,CRE
SP000868,SP004036,10,EUS,LIV,GLC
SP000868,SP004111,10,EUS,LIV,GLC
SP000868,SP004121,4,EUS,LIV,NMP
SP000868,SP004127,4,EUS,LIV,NMP
SP000868,SP004131,5,EUS,LIV,BHM
SP000868,SP004188,21,EUS,LIV,CRE
SP000868,SP004207,13,EUS,LIV,CRE
SP000868,SP004232,10,EUS,LIV,INV
SP000868,SP004384,13,EUS,LIV,WVH
SP000868,SP004399,15,EUS,LIV,GLC
SP000868,SP004433,8,EUS,LIV,NMP
SP000868,SP004516,15,EUS,LIV,GLC
SP000868,SP004529,5,EUS,LIV,BHM
SP000869,SP000873,9,CDF,HHD,HHD
SP000869,SP002224,3,CDF,HHD,MAN
SP000869,SP002573,6,CDF,HHD,HFD
SP000869,SP002860,9,CDF,HHD,MAN
SP000869,SP002893,11,CDF,HHD,MAN
SP000869,SP002902,23,CDF,HHD,HHD
SP000869,SP003061,11,CDF,HHD,MAN
SP000869,SP003495,11,CDF,HHD,CTR
SP000869,SP003525,5,CDF,HHD,AGV
SP000869,SP003619,11,CDF,HHD,CTR
SP000869,SP003715,3,CDF,HHD,MAN
SP000869,SP004084,11,CDF,HHD,CRE
SP000869,SP004294,11,CDF,HHD,CTR
SP000870,SP001067,6,CPH,PEN,CDF
SP000870,SP004274,7,CPH,PEN,BYI
SP000871,SP001290,9,CDF,PPD,MER
SP000871,SP003693,9,CDF,PPD,TRB
SP000873,SP002224,3,CDF,HHD,MAN
SP000873,SP002573,6,CDF,HHD,HFD
SP000873,SP002860,10,CDF,HHD,MAN
SP000873,SP002893,9,CDF,HHD,MAN
SP000873,SP002902,9,CDF,HHD,HHD
SP000873,SP003061,9,CDF,HHD,MAN
SP000873,SP003495,9,CDF,HHD,CTR
SP000873,SP003525,5,CDF,HHD,AGV
SP000873,SP003619,9,CDF,HHD,CTR
SP000873,SP003715,3,CDF,HHD,MAN
SP000873,SP004084,9,CDF,HHD,CRE
SP000873,SP004294,9,CDF,HHD,CTR
SP000875,SP000877,5,GLQ,ABD,ABD
SP000875,SP000878,5,GLQ,ABD,ABD
SP000875,SP000883,5,GLQ,ABD,INV
SP000875,SP000887,5,GLQ,ABD,PTH
SP000875,SP000890,5,GLQ,ABD,ARB
SP000875,SP000895,5,GLQ,ABD,DEE
SP000875,SP000896,6,GLQ,ABD,DEE
SP000875,SP000921,4,GLQ,ABD,DEE
SP000875,SP003167,6,GLQ,ABD,ABD
SP000875,SP003542,4,GLQ,ABD,KGX
SP000875,SP003986,4,GLQ,ABD,KGX
SP000875,SP004140,4,GLQ,ABD,ALO
SP000875,SP004293,4,GLQ,ABD,ABD
SP000875,SP004297,7,GLQ,ABD,ABD
SP000875,SP004298,9,GLQ,ABD,INV
SP000875,SP004300,6,GLQ,ABD,INV
SP000877,SP000878,7,GLQ,ABD,ABD
SP000877,SP000883,7,GLQ,ABD,INV
SP000877,SP000887,7,GLQ,ABD,PTH
SP000877,SP000890,7,GLQ,ABD,ARB
SP000877,SP000895,7,GLQ,ABD,DEE
SP000877,SP000896,5,GLQ,ABD,DEE
SP000877,SP000921,4,GLQ,ABD,DEE
SP000877,SP003167,5,GLQ,ABD,ABD
SP000877,SP003542,4,GLQ,ABD,KGX
SP000877,SP003986,4,GLQ,ABD,KGX
SP000877,SP004140,4,GLQ,ABD,ALO
SP000877,SP004293,4,GLQ,ABD,ABD
SP000877,SP004297,5,GLQ,ABD,ABD
SP000877,SP004298,5,GLQ,ABD,INV
SP000877,SP004300,5,GLQ,ABD,INV
SP000878,SP000883,9,GLQ,ABD,INV
SP000878,SP000887,9,GLQ,ABD,PTH
SP000878,SP000890,9,GLQ,ABD,ARB
SP000878,SP000895,9,GLQ,ABD,DEE
SP000878,SP000896,5,GLQ,ABD,DEE
SP000878,SP000921,4,GLQ,ABD,DEE
SP000878,SP003167,5,GLQ,ABD,ABD
SP000878,SP003542,4,GLQ,ABD,KGX
SP000878,SP003986,4,GLQ,ABD,KGX
SP000878,SP004140,4,GLQ,ABD,ALO
SP000878,SP004293,4,GLQ,ABD,ABD
SP000878,SP004297,5,GLQ,ABD,ABD
SP000878,SP004298,5,GLQ,ABD,INV
SP000878,SP004300,5,GLQ,ABD,INV
SP000879,SP000917,4,NEM,AON,AON
SP000880,SP000881,7,AON,NEM,NEM
SP000880,SP000929,7,AON,NEM,WOK
SP000880,SP001095,10,AON,NEM,NEM
SP000880,SP001747,7,AON,NEM,NEM
SP000880,SP001750,10,AON,NEM,NEM
SP000880,SP003840,3,AON,NEM,FNH
SP000881,SP000929,7,AON,NEM,WOK
SP000881,SP001095,7,AON,NEM,NEM
SP000881,SP001747,7,AON,NEM,NEM
SP000881,SP001750,7,AON,NEM,NEM
SP000881,SP003840,3,AON,NEM,FNH
SP000882,SP000885,20,EUS,WVH,CRE
SP000882,SP000892,21,EUS,WVH,GLC
SP000882,SP001313,13,EUS,WVH,HHD
SP000882,SP001325,4,EUS,WVH,TRI
SP000882,SP001327,5,EUS,WVH,TRI
SP000882,SP001329,5,EUS,WVH,TRI
SP000882,SP001343,11,EUS,WVH,NMP
SP000882,SP001346,13,EUS,WVH,CRE
SP000882,SP001451,5,EUS,WVH,BLY
SP000882,SP001454,5,EUS,WVH,BLY
SP000882,SP001807,13,EUS,WVH,GLC
SP000882,SP002179,10,EUS,WVH,GLC
SP000882,SP002202,8,EUS,WVH,WSL
SP000882,SP002261,5,EUS,WVH,NMP
SP000882,SP002327,4,EUS,WVH,MKC
SP000882,SP002647,5,EUS,WVH,MKC
SP000882,SP002648,4,EUS,WVH,NMP
SP000882,SP002655,5,EUS,WVH,SAA
SP000882,SP002872,13,EUS,WVH,CTR
SP000882,SP003031,13,EUS,WVH,MAN
SP000882,SP003036,8,EUS,WVH,BHM
SP000882,SP003114,23,EUS,WVH,LIV
SP000882,SP003191,13,EUS,WVH,BPN
SP000882,SP003207,13,EUS,WVH,LIV
SP000882,SP003300,13,EUS,WVH,WRX
SP000882,SP003360,21,EUS,WVH,EDB
SP000882,SP003475,11,EUS,WVH,WVH
SP000882,SP003568,10,EUS,WVH,WVH
SP000882,SP003958,17,EUS,WVH,INV
SP000882,SP004012,11,EUS,WVH,GLC
SP000882,SP004017,13,EUS,WVH,PRE
SP000882,SP004025,13,EUS,WVH,PRE
SP000882,SP004034,21,EUS,WVH,CRE
SP000882,SP004036,10,EUS,WVH,GLC
SP000882,SP004111,10,EUS,WVH,GLC
SP000882,SP004121,4,EUS,WVH,NMP
SP000882,SP004127,4,EUS,WVH,NMP
SP000882,SP004131,5,EUS,WVH,BHM
SP000882,SP004188,13,EUS,WVH,CRE
SP000882,SP004207,21,EUS,WVH,CRE
SP000882,SP004232,10,EUS,WVH,INV
SP000882,SP004384,20,EUS,WVH,WVH
SP000882,SP004399,13,EUS,WVH,GLC
SP000882,SP004433,8,EUS,WVH,NMP
SP000882,SP004516,13,EUS,WVH,GLC
SP000882,SP004529,5,EUS,WVH,BHM
SP000883,SP000887,9,GLQ,INV,PTH
SP000883,SP000890,9,GLQ,INV,ARB
SP000883,SP000895,9,GLQ,INV,DEE
SP000883,SP000896,5,GLQ,INV,DEE
SP000883,SP000921,4,GLQ,INV,DEE
SP000883,SP003167,5,GLQ,INV,ABD
SP000883,SP003542,4,GLQ,INV,KGX
SP000883,SP003986,4,GLQ,INV,KGX
SP000883,SP004140,4,GLQ,INV,ALO
SP000883,SP004293,4,GLQ,INV,ABD
SP000883,SP004297,5,GLQ,INV,ABD
SP000883,SP004298,5,GLQ,INV,INV
SP000883,SP004300,5,GLQ,INV,INV
SP000884,SP001591,6,CMN,SHR,MAN
SP000884,SP003470,6,CMN,SHR,PAD
SP000884,SP003474,6,CMN,SHR,BPW
SP000884,SP003744,6,CMN,SHR,CDF
SP000885,SP000892,20,EUS,CRE,GLC
SP000885,SP001313,13,EUS,CRE,HHD
SP000885,SP001325,4,EUS,CRE,TRI
SP000885,SP001327,5,EUS,CRE,TRI
SP000885,SP001329,5,EUS,CRE,TRI
SP000885,SP001343,11,EUS,CRE,NMP
SP000885,SP001346,13,EUS,CRE,CRE
SP000885,SP001451,5,EUS,CRE,BLY
SP000885,SP001454,5,EUS,CRE,BLY
SP000885,SP001807,13,EUS,CRE,GLC
SP000885,SP002179,10,EUS,CRE,GLC
SP000885,SP002202,8,EUS,CRE,WSL
SP000885,SP002261,5,EUS,CRE,NMP
SP000885,SP002327,4,EUS,CRE,MKC
SP000885,SP002647,5,EUS,CRE,MKC
SP000885,SP002648,4,EUS,CRE,NMP
SP000885,SP002655,5,EUS,CRE,SAA
SP000885,SP002872,13,EUS,CRE,CTR
SP000885,SP003031,13,EUS,CRE,MAN
SP000885,SP003036,8,EUS,CRE,BHM
SP000885,SP003114,20,EUS,CRE,LIV
SP000885,SP003191,13,EUS,CRE,BPN
SP000885,SP003207,13,EUS,CRE,LIV
SP000885,SP003300,13,EUS,CRE,WRX
SP000885,SP003360,20,EUS,CRE,EDB
SP000885,SP003475,11,EUS,CRE,WVH
SP000885,SP003568,10,EUS,CRE,WVH
SP000885,SP003958,17,EUS,CRE,INV
SP000885,SP004012,11,EUS,CRE,GLC
SP000885,SP004017,13,EUS,CRE,PRE
SP000885,SP004025,13,EUS,CRE,PRE
SP000885,SP004034,20,EUS,CRE,CRE
SP000885,SP004036,10,EUS,CRE,GLC
SP000885,SP004111,10,EUS,CRE,GLC
SP000885,SP004121,4,EUS,CRE,NMP
SP000885,SP004127,4,EUS,CRE,NMP
SP000885,SP004131,5,EUS,CRE,BHM
SP000885,SP004188,13,EUS,CRE,CRE
SP000885,SP004207,20,EUS,CRE,CRE
SP000885,SP004232,10,EUS,CRE,INV
SP000885,SP004384,24,EUS,CRE,WVH
SP000885,SP004399,13,EUS,CRE,GLC
SP000885,SP004433,8,EUS,CRE,NMP
SP000885,SP004516,13,EUS,CRE,GLC
SP000885,SP004529,5,EUS,CRE,BHM
SP000886,SP001229,8,EBB,MST,MST
SP000886,SP001246,9,EBB,MST,NWP
SP000886,SP001371,8,EBB,MST,CDF
SP000886,SP001957,10,EBB,MST,CDF
SP000887,SP000890,9,GLQ,PTH,ARB
SP000887,SP000895,9,GLQ,PTH,DEE
SP000887,SP000896,5,GLQ,PTH,DEE
SP000887,SP000921,4,GLQ,PTH,DEE
SP000887,SP003167,5,GLQ,PTH,ABD
SP000887,SP003542,4,GLQ,PTH,KGX
SP000887,SP003986,4,GLQ,PTH,KGX
SP000887,SP004140,4,GLQ,PTH,ALO
SP000887,SP004293,4,GLQ,PTH,ABD
SP000887,SP004297,5,GLQ,PTH,ABD
SP000887,SP004298,5,GLQ,PTH,INV
SP000887,SP004300,5,GLQ,PTH,INV
SP000889,SP001804,6,CRE,BHM,EUS
SP000889,SP002078,5,CRE,BHM,BHM
SP000889,SP002646,6,CRE,BHM,BHM
SP000890,SP000895,11,GLQ,ARB,DEE
SP000890,SP000896,5,GLQ,ARB,DEE
SP000890,SP000921,4,GLQ,ARB,DEE
SP000890,SP003167,5,GLQ,ARB,ABD
SP000890,SP003542,4,GLQ,ARB,KGX
SP000890,SP003986,4,GLQ,ARB,KGX
SP000890,SP004140,4,GLQ,ARB,ALO
SP000890,SP004293,4,GLQ,ARB,ABD
SP000890,SP004297,5,GLQ,ARB,ABD
SP000890,SP004298,5,GLQ,ARB,INV
SP000890,SP004300,5,GLQ,ARB,INV
SP000891,SP002888,3,SHR,LLE,FGH
SP000891,SP003108,3,SHR,LLE,CDF
SP000891,SP003868,3,SHR,LLE,LLO
SP000892,SP001313,13,EUS,GLC,HHD
SP000892,SP001325,4,EUS,GLC,TRI
SP000892,SP001327,5,EUS,GLC,TRI
SP000892,SP001329,5,EUS,GLC,TRI
SP000892,SP001343,11,EUS,GLC,NMP
SP000892,SP001346,13,EUS,GLC,CRE
SP000892,SP001451,5,EUS,GLC,BLY
SP000892,SP001454,5,EUS,GLC,BLY
SP000892,SP001807,13,EUS,GLC,GLC
SP000892,SP002179,10,EUS,GLC,GLC
SP000892,SP002202,8,EUS,GLC,WSL
SP000892,SP002261,5,EUS,GLC,NMP
SP000892,SP002327,4,EUS,GLC,MKC
SP000892,SP002647,5,EUS,GLC,MKC
SP000892,SP002648,4,EUS,GLC,NMP
SP000892,SP002655,5,EUS,GLC,SAA
SP000892,SP002872,13,EUS,GLC,CTR
SP000892,SP003031,13,EUS,GLC,MAN
SP000892,SP003036,8,EUS,GLC,BHM
SP000892,SP003114,21,EUS,GLC,LIV
SP000892,SP003191,13,EUS,GLC,BPN
SP000892,SP003207,13,EUS,GLC,LIV
SP000892,SP003300,13,EUS,GLC,WRX
SP000892,SP003360,43,EUS,GLC,EDB
SP000892,SP003475,11,EUS,GLC,WVH
SP000892,SP003568,10,EUS,GLC,WVH
SP000892,SP003958,17,EUS,GLC,INV
SP000892,SP004012,11,EUS,GLC,GLC
SP000892,SP004017,13,EUS,GLC,PRE
SP000892,SP004025,13,EUS,GLC,PRE
SP000892,SP004034,27,EUS,GLC,CRE
SP000892,SP004036,10,EUS,GLC,GLC
SP000892,SP004111,10,EUS,GLC,GLC
SP000892,SP004121,4,EUS,GLC,NMP
SP000892,SP004127,4,EUS,GLC,NMP
SP000892,SP004131,5,EUS,GLC,BHM
SP000892,SP004188,13,EUS,GLC,CRE
SP000892,SP004207,28,EUS,GLC,CRE
SP000892,SP004232,10,EUS,GLC,INV
SP000892,SP004384,20,EUS,GLC,WVH
SP000892,SP004399,13,EUS,GLC,GLC
SP000892,SP004433,8,EUS,GLC,NMP
SP000892,SP004516,13,EUS,GLC,GLC
SP000892,SP004529,5,EUS,GLC,BHM
SP000893,SP001490,3,BFR,BKJ,SEV
SP000893,SP001634,3,BFR,BKJ,ORP
SP000893,SP003282,3,BFR,BKJ,RTR
SP000893,SP004528,3,BFR,BKJ,MDE
SP000894,SP002931,10,DFD,CST,CHX
SP000894,SP003463,15,DFD,CST,XKE
SP000895,SP000896,5,GLQ,DEE,DEE
SP000895,SP000921,4,GLQ,DEE,DEE
SP000895,SP003167,5,GLQ,DEE,ABD
SP000895,SP003542,4,GLQ,DEE,KGX
SP000895,SP003986,4,GLQ,DEE,KGX
SP000895,SP004140,4,GLQ,DEE,ALO
SP000895,SP004293,4,GLQ,DEE,ABD
SP000895,SP004297,5,GLQ,DEE,ABD
SP000895,SP004298,5,GLQ,DEE,INV
SP000895,SP004300,5,GLQ,DEE,INV
SP000896,SP000921,4,GLQ,DEE,DEE
SP000896,SP003167,10,GLQ,DEE,ABD
SP000896,SP003542,4,GLQ,DEE,KGX
SP000896,SP003986,4,GLQ,DEE,KGX
SP000896,SP004140,4,GLQ,DEE,ALO
SP000896,SP004293,4,GLQ,DEE,ABD
SP000896,SP004297,6,GLQ,DEE,ABD
SP000896,SP004298,6,GLQ,DEE,INV
SP000896,SP004300,8,GLQ,DEE,INV
SP000897,SP000899,10,BNP,EXC,AXM
SP000897,SP001166,4,BNP,EXC,EXM
SP000897,SP002420,8,BNP,EXC,EXD
SP000899,SP001166,4,BNP,AXM,EXM
SP000899,SP002420,8,BNP,AXM,EXD
SP000900,SP001049,9,BYI,RHY,CDF
SP000900,SP001134,15,BYI,RHY,RHY
SP000900,SP001907,14,BYI,RHY,CPH
SP000900,SP003362,15,BYI,RHY,BGD
SP000900,SP003467,15,BYI,RHY,BGD
SP000900,SP004262,15,BYI,RHY,YSM
SP000901,SP000907,3,BNP,EXC,EXC
SP000901,SP000913,3,BNP,EXC,PGN
SP000902,SP000911,4,BNP,EXC,EXC
SP000904,SP001725,4,IMW,WJH,SPB
SP000904,SP001827,5,IMW,WJH,WFJ
SP000905,SP001031,4,CST,GRV,RAM
SP000905,SP001056,4,CST,GRV,AFK
SP000905,SP001064,4,CST,GRV,ORP
SP000905,SP001142,12,CST,GRV,CST
SP000905,SP001893,4,CST,GRV,DVP
SP000905,SP001895,4,CST,GRV,RAM
SP000905,SP002910,4,CST,GRV,TBW
SP000905,SP003122,4,CST,GRV,CST
SP000905,SP003314,20,CST,GRV,RTR
SP000905,SP003425,4,CST,GRV,TON
SP000905,SP003479,5,CST,GRV,ORP
SP000905,SP004537,4,CST,GRV,DVP
SP000905,SP004538,4,CST,GRV,RAM
SP000906,SP001736,7,MAN,CRE,MIA
SP000906,SP002950,11,MAN,CRE,CRE
SP000906,SP004042,6,MAN,CRE,CRE
SP000907,SP000913,7,BNP,EXC,PGN
SP000908,SP000922,7,CHX,DFD,DFD
SP000908,SP000986,10,CHX,DFD,GRV
SP000908,SP001044,3,CHX,DFD,RAM
SP000908,SP001137,3,CHX,DFD,SEV
SP000908,SP001138,3,CHX,DFD,ORP
SP000908,SP001883,3,CHX,DFD,HGS
SP000908,SP001892,3,CHX,DFD,DVP
SP000908,SP002505,4,CHX,DFD,GRV
SP000908,SP002537,3,CHX,DFD,TBW
SP000908,SP002807,3,CHX,DFD,DVP
SP000908,SP002969,4,CHX,DFD,DFD
SP000908,SP002976,3,CHX,DFD,CBW
SP000908,SP002979,6,CHX,DFD,SEV
SP000908,SP003068,4,CHX,DFD,HYS
SP000908,SP003156,13,CHX,DFD,CST
SP000908,SP003188,6,CHX,DFD,ORP
SP000908,SP003200,3,CHX,DFD,TBW
SP000908,SP003315,15,CHX,DFD,GRV
SP000908,SP003387,3,CHX,DFD,DVP
SP000908,SP003400,3,CHX,DFD,RAM
SP000908,SP003760,15,CHX,DFD,GRV
SP000908,SP004546,3,CHX,DFD,HGS
SP000908,SP004547,3,CHX,DFD,HGS
SP000908,SP004549,3,CHX,DFD,HGS
SP000908,SP004551,3,CHX,DFD,HGS
SP000909,SP001619,10,SRA,WJL,CMD
SP000909,SP001698,19,SRA,WJL,WJH
SP000912,SP004525,4,NCL,CHT,CHT
SP000914,SP002844,8,LDS,YRK,HGT
SP000914,SP002845,4,LDS,YRK,HRS
SP000914,SP002846,10,LDS,YRK,KNA
SP000914,SP004423,4,LDS,YRK,HGT
SP000915,SP003056,3,LDS,EDB,HUL
SP000915,SP003723,5,LDS,EDB,YRK
SP000918,SP003012,10,DFD,CHX,XVJ
SP000920,SP000930,19,KGX,KLN,ELY
SP000920,SP000950,9,KGX,KLN,YRK
SP000920,SP000952,9,KGX,KLN,MBR
SP000920,SP000958,9,KGX,KLN,ABD
SP000920,SP000991,3,KGX,KLN,CBG
SP000920,SP000999,9,KGX,KLN,DON
SP000920,SP001003,9,KGX,KLN,HGT
SP000920,SP001007,6,KGX,KLN,CBG
SP000920,SP001047,9,KGX,KLN,SKI
SP000920,SP001120,9,KGX,KLN,PBO
SP000920,SP001176,3,KGX,KLN,KLN
SP000920,SP001594,9,KGX,KLN,HUL
SP000920,SP001605,3,KGX,KLN,PBO
SP000920,SP001726,4,KGX,KLN,CBG
SP000920,SP001727,11,KGX,KLN,CBG
SP000920,SP001880,9,KGX,KLN,BEV
SP000920,SP002020,9,KGX,KLN,PBO
SP000920,SP002317,3,KGX,KLN,NCL
SP000920,SP002335,3,KGX,KLN,LDS
SP000920,SP002354,4,KGX,KLN,RYS
SP000920,SP002363,5,KGX,KLN,LET
SP000920,SP002493,3,KGX,KLN,HFN
SP000920,SP002494,3,KGX,KLN,RYS
SP000920,SP002502,3,KGX,KLN,CBG
SP000920,SP002602,3,KGX,KLN,WGC
SP000920,SP002623,3,KGX,KLN,PBO
SP000920,SP002755,4,KGX,KLN,CBG
SP000920,SP002757,4,KGX,KLN,CBG
SP000920,SP002761,4,KGX,KLN,LET
SP000920,SP002762,4,KGX,KLN,CBG
SP000920,SP002765,3,KGX,KLN,CBG
SP000920,SP002914,11,KGX,KLN,KLN
SP000920,SP002940,3,KGX,KLN,EDB
SP000920,SP002953,9,KGX,KLN,EDB
SP000920,SP002960,4,KGX,KLN,LDS
SP000920,SP002973,3,KGX,KLN,HFN
SP000920,SP003030,3,KGX,KLN,WGC
SP000920,SP003175,3,KGX,KLN,HFN
SP000920,SP003176,4,KGX,KLN,RYS
SP000920,SP003225,4,KGX,KLN,WGC
SP000920,SP003254,4,KGX,KLN,PBO
SP000920,SP003540,9,KGX,KLN,GLQ
SP000920,SP003600,11,KGX,KLN,CBG
SP000920,SP003658,4,KGX,KLN,ELY
SP000920,SP003667,4,KGX,KLN,YRK
SP000920,SP003669,9,KGX,KLN,INV
SP000920,SP003855,3,KGX,KLN,ABD
SP000920,SP003859,3,KGX,KLN,LDS
SP000920,SP004237,3,KGX,KLN,PBO
SP000921,SP003167,4,GLQ,DEE,ABD
SP000921,SP003542,4,GLQ,DEE,KGX
SP000921,SP003986,4,GLQ,DEE,KGX
SP000921,SP004140,4,GLQ,DEE,ALO
SP000921,SP004293,4,GLQ,DEE,ABD
SP000921,SP004297,4,GLQ,DEE,ABD
SP000921,SP004298,4,GLQ,DEE,INV
SP000921,SP004300,4,GLQ,DEE,INV
SP000922,SP000986,7,CHX,DFD,GRV
SP000922,SP001044,3,CHX,DFD,RAM
SP000922,SP001137,3,CHX,DFD,SEV
SP000922,SP001138,3,CHX,DFD,ORP
SP000922,SP001883,3,CHX,DFD,HGS
SP000922,SP001892,3,CHX,DFD,DVP
SP000922,SP002505,4,CHX,DFD,GRV
SP000922,SP002537,3,CHX,DFD,TBW
SP000922,SP002807,3,CHX,DFD,DVP
SP000922,SP002969,4,CHX,DFD,DFD
SP000922,SP002976,3,CHX,DFD,CBW
SP000922,SP002979,6,CHX,DFD,SEV
SP000922,SP003068,4,CHX,DFD,HYS
SP000922,SP003156,7,CHX,DFD,CST
SP000922,SP003188,6,CHX,DFD,ORP
SP000922,SP003200,3,CHX,DFD,TBW
SP000922,SP003315,7,CHX,DFD,GRV
SP000922,SP003387,3,CHX,DFD,DVP
SP000922,SP003400,3,CHX,DFD,RAM
SP000922,SP003760,7,CHX,DFD,GRV
SP000922,SP004546,3,CHX,DFD,HGS
SP000922,SP004547,3,CHX,DFD,HGS
SP000922,SP004549,3,CHX,DFD,HGS
SP000922,SP004551,3,CHX,DFD,HGS
SP000923,SP000937,17,KLN,KGX,KGX
SP000923,SP001177,12,KLN,KGX,KGX
SP000923,SP002904,12,KLN,KGX,KGX
SP000923,SP004078,13,KLN,KGX,KGX
SP000928,SP001956,4,EDB,GLQ,INV
SP000928,SP002138,4,EDB,GLQ,INV
SP000928,SP002771,4,EDB,GLQ,INV
SP000928,SP003644,4,EDB,GLQ,INV
SP000928,SP004623,8,EDB,GLQ,SBR
SP000928,SP004624,4,EDB,GLQ,ABD
SP000929,SP001095,7,AON,WOK,NEM
SP000929,SP001747,7,AON,WOK,NEM
SP000929,SP001750,7,AON,WOK,NEM
SP000929,SP003840,3,AON,WOK,FNH
SP000930,SP000950,9,KGX,ELY,YRK
SP000930,SP000952,9,KGX,ELY,MBR
SP000930,SP000958,9,KGX,ELY,ABD
SP000930,SP000991,3,KGX,ELY,CBG
SP000930,SP000999,9,KGX,ELY,DON
SP000930,SP001003,9,KGX,ELY,HGT
SP000930,SP001007,6,KGX,ELY,CBG
SP000930,SP001047,9,KGX,ELY,SKI
SP000930,SP001120,9,KGX,ELY,PBO
SP000930,SP001176,3,KGX,ELY,KLN
SP000930,SP001594,9,KGX,ELY,HUL
SP000930,SP001605,3,KGX,ELY,PBO
SP000930,SP001726,4,KGX,ELY,CBG
SP000930,SP001727,11,KGX,ELY,CBG
SP000930,SP001880,9,KGX,ELY,BEV
SP000930,SP002020,9,KGX,ELY,PBO
SP000930,SP002317,3,KGX,ELY,NCL
SP000930,SP002335,3,KGX,ELY,LDS
SP000930,SP002354,4,KGX,ELY,RYS
SP000930,SP002363,5,KGX,ELY,LET
SP000930,SP002493,3,KGX,ELY,HFN
SP000930,SP002494,3,KGX,ELY,RYS
SP000930,SP002502,3,KGX,ELY,CBG
SP000930,SP002602,3,KGX,ELY,WGC
SP000930,SP002623,3,KGX,ELY,PBO
SP000930,SP002755,4,KGX,ELY,CBG
SP000930,SP002757,4,KGX,ELY,CBG
SP000930,SP002761,4,KGX,ELY,LET
SP000930,SP002762,4,KGX,ELY,CBG
SP000930,SP002765,3,KGX,ELY,CBG
SP000930,SP002914,11,KGX,ELY,KLN
SP000930,SP002940,3,KGX,ELY,EDB
SP000930,SP002953,9,KGX,ELY,EDB
SP000930,SP002960,4,KGX,ELY,LDS
SP000930,SP002973,3,KGX,ELY,HFN
SP000930,SP003030,3,KGX,ELY,WGC
SP000930,SP003175,3,KGX,ELY,HFN
SP000930,SP003176,4,KGX,ELY,RYS
SP000930,SP003225,4,KGX,ELY,WGC
SP000930,SP003254,4,KGX,ELY,PBO
SP000930,SP003540,9,KGX,ELY,GLQ
SP000930,SP003600,11,KGX,ELY,CBG
SP000930,SP003658,4,KGX,ELY,ELY
SP000930,SP003667,4,KGX,ELY,YRK
SP000930,SP003669,9,KGX,ELY,INV
SP000930,SP003855,3,KGX,ELY,ABD
SP000930,SP003859,3,KGX,ELY,LDS
SP000930,SP004237,3,KGX,ELY,PBO
SP000931,SP000932,6,POO,NEM,NEM
SP000931,SP001294,6,POO,NEM,WIN
SP000931,SP001836,4,POO,NEM,BMH
SP000931,SP002241,6,POO,NEM,BCU
SP000931,SP003842,6,POO,NEM,NEM
SP000931,SP003854,4,POO,NEM,NEM
SP000932,SP001294,10,POO,NEM,WIN
SP000932,SP001836,4,POO,NEM,BMH
SP000932,SP002241,10,POO,NEM,BCU
SP000932,SP003842,10,POO,NEM,NEM
SP000932,SP003854,4,POO,NEM,NEM
SP000933,SP000941,3,EBN,BTN,HGS
SP000933,SP001048,8,EBN,BTN,BAL
SP000933,SP001051,4,EBN,BTN,BAL
SP000933,SP001685,3,EBN,BTN,AFK
SP000933,SP001705,3,EBN,BTN,HGS
SP000933,SP001929,3,EBN,BTN,AFK
SP000933,SP001964,3,EBN,BTN,AFK
SP000933,SP001969,3,EBN,BTN,AFK
SP000933,SP002248,3,EBN,BTN,ORE
SP000933,SP002503,8,EBN,BTN,XSU
SP000933,SP003759,4,EBN,BTN,BAL
SP000933,SP003812,8,EBN,BTN,HHE
SP000933,SP004147,8,EBN,BTN,HHE
SP000933,SP004505,4,EBN,BTN,BAK
SP000933,SP004595,8,EBN,BTN,WSW
SP000934,SP001472,12,ELY,KGX,KGX
SP000934,SP003350,4,ELY,KGX,CBG
SP000934,SP003660,8,ELY,KGX,KGX
SP000934,SP003929,6,ELY,KGX,LST
