station_id,route_id,station_name,crs,operator,route,county,region,latitude,longitude,is_interchange,major_interchange,is_terminus1,branch_junction,is_junction,canonical_time_to_...,time_band,distance_from_..._km,distance_band,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km
SW_0062,SW_R0062,Fulwell,FLW,South Western,,,,51.43393799,-0.349469931,,,,,,,,,,SW_000062,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000062,,,,,FALSE,,,,,,,,,,,,,
SW_0063,SW_R0063,Gillingham Dorset,GIL,South Western,,,,51.03402105,-2.272639221,,,,,,,,,,SW_000063,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,SW_000063,,,,,FALSE,,,,,,,,,,,,,
SW_0064,SW_R0064,Godalming,GOD,South Western,,,,51.18658296,-0.618859352,,,,,,,,,,SW_000064,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000064,,,,,FALSE,,,,,,,,,,,,,
SW_0065,SW_R0065,Grateley,GRT,South Western,,,,51.17005721,-1.620784549,,,,,,,,,,SW_000065,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000065,,,,,FALSE,,,,,,,,,,,,,
SW_0066,SW_R0066,Hamble,HME,South Western,,,,50.8713636,-1.329166492,,,,,,,,,,SW_000066,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000066,,,,,FALSE,,,,,,,,,,,,,
SW_0067,SW_R0067,Hampton (London),HMP,South Western,,,,51.41590963,-0.372108616,,,,,,,,,,SW_000067,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,SW_000067,,,,,FALSE,,,,,,,,,,,,,
SW_0068,SW_R0068,Hampton Court,HMC,South Western,,,,51.40255764,-0.342750055,,,,,,,,,,SW_000068,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,SW_000068,,,,,FALSE,,,,,,,,,,,,,
SW_0069,SW_R0069,Hampton Wick,HMW,South Western,,,,51.41452673,-0.31249094,,,,,,,,,,SW_000069,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,SW_000069,,,,,FALSE,,,,,,,,,,,,,
SW_0070,SW_R0070,Hamworthy,HAM,South Western,,,,50.72517822,-2.019367161,,,,,,,,,,SW_000070,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000070,,,,,FALSE,,,,,,,,,,,,,
SW_0071,SW_R0071,Haslemere,HSL,South Western,,,,51.08884213,-0.719371718,,,,,,,,,,SW_000071,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000071,,,,,FALSE,,,,,,,,,,,,,
SW_0072,SW_R0072,Havant,HAV,South Western,,,,50.85441478,-0.981606362,,,,,,,,,,SW_000072,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000072,,,,,FALSE,,,,,,,,,,,,,
SW_0073,SW_R0073,Hedge End,HDE,South Western,,,,50.93231017,-1.294506472,,,,,,,,,,SW_000073,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,SW_000073,,,,,FALSE,,,,,,,,,,,,,
SW_0074,SW_R0074,Hersham,HER,South Western,,,,51.37698201,-0.389799091,,,,,,,,,,SW_000074,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000074,,,,,FALSE,,,,,,,,,,,,,
SW_0075,SW_R0075,Hilsea,HLS,South Western,,,,50.82812716,-1.058584319,,,,,,,,,,SW_000075,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000075,,,,,FALSE,,,,,,,,,,,,,
SW_0076,SW_R0076,Hinchley Wood,HYW,South Western,,,,51.37499946,-0.340526968,,,,,,,,,,SW_000076,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,SW_000076,,,,,FALSE,,,,,,,,,,,,,
SW_0077,SW_R0077,Hinton Admiral,HNA,South Western,,,,50.75262651,-1.714128129,,,,,,,,,,SW_000077,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,SW_000077,,,,,FALSE,,,,,,,,,,,,,
SW_0078,SW_R0078,Holton Heath,HOL,South Western,,,,50.71139466,-2.07785667,,,,,,,,,,SW_000078,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,SW_000078,,,,,FALSE,,,,,,,,,,,,,
SW_0079,SW_R0079,Honiton,HON,South Western,,,,50.79657202,-3.186745856,,,,,,,,,,SW_000079,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000079,,,,,FALSE,,,,,,,,,,,,,
SW_0080,SW_R0080,Hook,HOK,South Western,,,,51.27999802,-0.961641845,,,,,,,,,,SW_000080,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000080,,,,,FALSE,,,,,,,,,,,,,
