station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band
Hampton (London),HMP,SWR,,,51.41590963,-0.372108616,,,,,,,,,,,,,,,,SW_000067,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000067,,,,,False,
Hampton Court,HMC,SWR,,,51.40255764,-0.342750055,,,,,,,,,,,,,,,,SW_000068,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000068,,,,,False,
Hampton Wick,HMW,SWR,,,51.41452673,-0.31249094,,,,,,,,,,,,,,,,SW_000069,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000069,,,,,False,
Hamworthy,HAM,SWR,,,50.72517822,-2.019367161,,,,,,,,,,,,,,,,SW_000070,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000070,,,,,False,
Haslemere,HSL,SWR,,,51.08884213,-0.719371718,,,,,,,,,,,,,,,,SW_000071,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000071,,,,,False,
Havant,HAV,SWR,,,50.85441478,-0.981606362,,,,,,,,,,,,,,,,SW_000072,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000072,,,,,False,
Hedge End,HDE,SWR,,,50.93231017,-1.294506472,,,,,,,,,,,,,,,,SW_000073,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000073,,,,,False,
Hersham,HER,SWR,,,51.37698201,-0.389799091,,,,,,,,,,,,,,,,SW_000074,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000074,,,,,False,
Hilsea,HLS,SWR,,,50.82812716,-1.058584319,,,,,,,,,,,,,,,,SW_000075,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000075,,,,,False,
Hinchley Wood,HYW,SWR,,,51.37499946,-0.340526968,,,,,,,,,,,,,,,,SW_000076,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000076,,,,,False,
Hinton Admiral,HNA,SWR,,,50.75262651,-1.714128129,,,,,,,,,,,,,,,,SW_000077,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000077,,,,,False,
Holton Heath,HOL,SWR,,,50.71139466,-2.07785667,,,,,,,,,,,,,,,,SW_000078,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000078,,,,,False,
Honiton,HON,SWR,,,50.79657202,-3.186745856,,,,,,,,,,,,,,,,SW_000079,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000079,,,,,False,
Hook,HOK,SWR,,,51.27999802,-0.961641845,,,,,,,,,,,,,,,,SW_000080,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000080,,,,,False,
Horsley,HSY,SWR,,,51.2793455,-0.435400001,,,,,,,,,,,,,,,,SW_000081,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000081,,,,,False,
Hounslow,HOU,SWR,,,51.46252802,-0.361826888,,,,,,,,,,,,,,,,SW_000082,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000082,,,,,False,
Isleworth,ISL,SWR,,,51.47476682,-0.336908528,,,,,,,,,,,,,,,,SW_000083,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000083,,,,,False,
Kempton Park,KMP,SWR,,,51.4209856,-0.409741053,,,,,,,,,,,,,,,,SW_000084,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000084,,,,,False,
Kew Bridge,KWB,SWR,,,51.48936263,-0.28884221,,,,,,,,,,,,,,,,SW_000085,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000085,,,,,False,
Kingston,KNG,SWR,,,51.41275341,-0.301166881,,,,,,,,,,,,,,,,SW_000086,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000086,,,,,False,
Liphook,LIP,SWR,,,51.07130974,-0.800231253,,,,,,,,,,,,,,,,SW_000087,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000087,,,,,False,
Liss,LIS,SWR,,,51.04356403,-0.892872687,,,,,,,,,,,,,,,,SW_000088,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000088,,,,,False,
London Road (Guildford),LRD,SWR,,,51.24064745,-0.565064166,,,,,,,,,,,,,,,,SW_000089,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000089,,,,,False,
Longcross,LNG,SWR,,,51.38517473,-0.594565138,,,,,,,,,,,,,,,,SW_000090,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000090,,,,,False,
Lymington Pier,LYP,SWR,,,50.75828671,-1.529457537,,,,,,,,,,,,,,,,SW_000091,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000091,,,,,False,
Lymington Town,LYT,SWR,,,50.76089855,-1.537172813,,,,,,,,,,,,,,,,SW_000092,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000092,,,,,False,
Malden Manor,MAL,SWR,,,51.38463927,-0.261133898,,,,,,,,,,,,,,,,SW_000093,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000093,,,,,False,
Martins Heron,MAO,SWR,,,51.40759741,-0.724677798,,,,,,,,,,,,,,,,SW_000094,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000094,,,,,False,
Micheldever,MIC,SWR,,,51.18239077,-1.260678431,,,,,,,,,,,,,,,,SW_000095,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000095,,,,,False,
Milford (Surrey),MLF,SWR,,,51.163315,-0.636946048,,,,,,,,,,,,,,,,SW_000096,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000096,,,,,False,
Millbrook (Hants),MBK,SWR,,,50.91148638,-1.433849643,,,,,,,,,,,,,,,,SW_000097,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000097,,,,,False,
Moreton (Dorset),MTN,SWR,,,50.70110851,-2.312902315,,,,,,,,,,,,,,,,SW_000098,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000098,,,,,False,
Mortlake,MTL,SWR,,,51.46835266,-0.266591584,,,,,,,,,,,,,,,,SW_000099,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000099,,,,,False,
Motspur Park,MOT,SWR,,,51.39510266,-0.239174525,,,,,,,,,,,,,,,,SW_000100,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000100,,,,,False,
Mottisfont & Dunbridge,DBG,SWR,,,51.03379277,-1.546724812,,,,,,,,,,,,,,,,SW_000101,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000101,,,,,False,
Netley,NTL,SWR,,,50.8748526,-1.341766118,,,,,,,,,,,,,,,,SW_000102,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000102,,,,,False,
New Malden,NEM,SWR,,,51.40407643,-0.255939507,,,,,,,,,,,,,,,,SW_000103,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000103,,,,,False,
New Milton,NWM,SWR,,,50.75573929,-1.65781268,,,,,,,,,,,,,,,,SW_000104,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000104,,,,,False,
Norbiton,NBT,SWR,,,51.41249564,-0.28409246,,,,,,,,,,,,,,,,SW_000105,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000105,,,,,False,
North Sheen,NSH,SWR,,,51.46540691,-0.286427277,,,,,,,,,,,,,,,,SW_000106,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000106,,,,,False,
Overton,OVR,SWR,,,51.25405532,-1.260016842,,,,,,,,,,,,,,,,SW_000107,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000107,,,,,False,
Oxshott,OXS,SWR,,,51.33639577,-0.362408246,,,,,,,,,,,,,,,,SW_000108,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000108,,,,,False,
Parkstone (Dorset),PKS,SWR,,,50.72310029,-1.948956257,,,,,,,,,,,,,,,,SW_000109,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000109,,,,,False,
Petersfield,PTR,SWR,,,51.00671834,-0.941143838,,,,,,,,,,,,,,,,SW_000110,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000110,,,,,False,
Pinhoe,PIN,SWR,,,50.73756769,-3.47151678,,,,,,,,,,,,,,,,SW_000111,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000111,,,,,False,
Pokesdown,POK,SWR,,,50.73107393,-1.825106845,,,,,,,,,,,,,,,,SW_000112,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000112,,,,,False,
Poole,POO,SWR,,,50.71941418,-1.983326736,,,,,,,,,,,,,,,,SW_000113,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000113,,,,,False,
Portchester,PTC,SWR,,,50.84873765,-1.124238788,,,,,,,,,,,,,,,,SW_000114,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000114,,,,,False,
Portsmouth & Southsea,PMS,SWR,,,50.79848174,-1.090909302,,,,,,,,,,,,,,,,SW_000115,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000115,,,,,False,
Portsmouth Harbour,PMH,SWR,,,50.79694873,-1.10783895,,,,,,,,,,,,,,,,SW_000116,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000116,,,,,False,
Putney,PUT,SWR,,,51.46130596,-0.216473031,,,,,,,,,,,,,,,,SW_000117,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000117,,,,,False,
Queenstown Road (Battersea),QRB,SWR,,,51.47461422,-0.146833069,,,,,,,,,,,,,,,,SW_000118,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000118,,,,,False,
Raynes Park,RAY,SWR,,,51.40935291,-0.22999932,,,,,,,,,,,,,,,,SW_000119,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000119,,,,,False,
Redbridge,RDB,SWR,,,50.91993012,-1.470167863,,,,,,,,,,,,,,,,SW_000120,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000120,,,,,False,
Richmond (London),RMD,SWR,,,51.46310164,-0.301039568,,,,,,,,,,,,,,,,SW_000121,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000121,,,,,False,
Romsey,ROM,SWR,,,50.99252174,-1.493151814,,,,,,,,,,,,,,,,SW_000122,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000122,,,,,False,
Rowlands Castle,RLN,SWR,,,50.89216101,-0.957464705,,,,,,,,,,,,,,,,SW_000123,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000123,,,,,False,
Salisbury,SAL,SWR,,,51.07054404,-1.806389093,,,,,,,,,,,,,,,,SW_000124,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000124,,,,,False,
Shawford,SHW,SWR,,,51.02181488,-1.328195204,,,,,,,,,,,,,,,,SW_000125,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000125,,,,,False,
Shepperton,SHP,SWR,,,51.39680664,-0.446776819,,,,,,,,,,,,,,,,SW_000126,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000126,,,,,False,
