station_id,route_id,station_name,crs,operator,route,county,region,latitude,longitude,is_interchange,major_interchange,is_terminus1,branch_junction,is_junction,canonical_time_to_...,time_band,distance_from_..._km,distance_band,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km
TW_0089,TW_R0089,Gwersyllt,GWE,TfW,,,,53.07241,-3.01781,,,,,,,,,,TF_000089,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000089,,,,,FALSE,,,,,,,,,,,,,
TW_0090,TW_R0090,Harlech,HRL,TfW,,,,52.86165,-4.10956,,,,,,,,,,TF_000090,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000090,,,,,FALSE,,,,,,,,,,,,,
TW_0091,TW_R0091,Haverfordwest,HVF,TfW,,,,51.80272,-4.96034,,,,,,,,,,TF_000091,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000091,,,,,FALSE,,,,,,,,,,,,,
TW_0092,TW_R0092,Hawarden,HWD,TfW,,,,53.18537204,-3.032090605,,,,,,,,,,TF_000092,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000092,,,,,FALSE,,,,,,,,,,,,,
TW_0093,TW_R0093,Hawarden Bridge,HWB,TfW,,,,53.20994,-3.01862,,,,,,,,,,TF_000093,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000093,,,,,FALSE,,,,,,,,,,,,,
TW_0094,TW_R0094,Heath High Level,HHL,TfW,,,,51.51656604,-3.181713068,,,,,,,,,,TF_000094,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000094,,,,,FALSE,,,,,,,,,,,,,
TW_0095,TW_R0095,Heath Low Level,HLL,TfW,,,,51.51566416,-3.181977972,,,,,,,,,,TF_000095,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000095,,,,,FALSE,,,,,,,,,,,,,
TW_0096,TW_R0096,Helsby,HSB,TfW,,,,53.27517482,-2.770757816,,,,,,,,,,TF_000096,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000096,,,,,FALSE,,,,,,,,,,,,,
TW_0097,TW_R0097,Hengoed,HNG,TfW,,,,51.64740601,-3.224137826,,,,,,,,,,TF_000097,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000097,,,,,FALSE,,,,,,,,,,,,,
TW_0098,TW_R0098,Hereford,HFD,TfW,,,,52.06116993,-2.708217764,,,,,,,,,,TF_000098,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000098,,,,,FALSE,,,,,,,,,,,,,
TW_0099,TW_R0099,Heswall,HSW,TfW,,,,53.32947,-3.07342,,,,,,,,,,TF_000099,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000099,,,,,FALSE,,,,,,,,,,,,,
TW_0100,TW_R0100,Holyhead,HHD,TfW,,,,53.30770479,-4.631012675,,,,,,,,,,TF_000100,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000100,,,,,FALSE,,,,,,,,,,,,,
