station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id
Neston,NES,Transport for Wales,,,53.29166,-3.06379,,,,,,,,,,,,,,,,TF_000156
Newbridge,NBE,Transport for Wales,,,51.66569,-3.14219,,,,,,,,,,,,,,,,TF_000157
Newport (South Wales),NWP,Transport for Wales,,,51.58974436,-2.998648615,,,,,,,,,,,,,,,,TF_000158
Newtown (Powys),NWT,Transport for Wales,,,52.51232684,-3.311399078,,,,,,,,,,,,,,,,TF_000159
Ninian Park,NNP,Transport for Wales,,,51.47644072,-3.201411567,,,,,,,,,,,,,,,,TF_000160
North Llanrwst,NLR,Transport for Wales,,,53.14384493,-3.802744992,,,,,,,,,,,,,,,,TF_000161
Pantyffynnon,PTF,Transport for Wales,,,51.77867,-3.9975,,,,,,,,,,,,,,,,TF_000162
Pembrey & Burry Port,PBY,Transport for Wales,,,51.68415,-4.24873,,,,,,,,,,,,,,,,TF_000163
Pembroke,PMB,Transport for Wales,,,51.67314,-4.90651,,,,,,,,,,,,,,,,TF_000164
Pembroke Dock,PMD,Transport for Wales,,,51.69391548,-4.93807661,,,,,,,,,,,,,,,,TF_000165
Pen-y-Bont (Mid Wales),PNY,Transport for Wales,,,52.27394924,-3.321940024,,,,,,,,,,,,,,,,TF_000166
Penally,PNA,Transport for Wales,,,51.65892008,-4.722092618,,,,,,,,,,,,,,,,TF_000167
Penarth,PEN,Transport for Wales,,,51.43588909,-3.174465022,,,,,,,,,,,,,,,,TF_000168
Pencoed,PCD,Transport for Wales,,,51.52486,-3.50014,,,,,,,,,,,,,,,,TF_000169
Pengam,PGM,Transport for Wales,,,51.67045291,-3.230109732,,,,,,,,,,,,,,,,TF_000170
Penhelig,PHG,Transport for Wales,,,52.54570208,-4.03503834,,,,,,,,,,,,,,,,TF_000171
Penmaenmawr,PMW,Transport for Wales,,,53.27048358,-3.923515874,,,,,,,,,,,,,,,,TF_000172
Penrhiwceiber,PER,Transport for Wales,,,51.66992031,-3.359957291,,,,,,,,,,,,,,,,TF_000173
Penrhyndeudraeth,PRH,Transport for Wales,,,52.92884346,-4.064573948,,,,,,,,,,,,,,,,TF_000174
Pensarn (Gwynedd),PES,Transport for Wales,,,52.83072115,-4.112173075,,,,,,,,,,,,,,,,TF_000175
Pentre-Bach,PTB,Transport for Wales,,,51.72501373,-3.362333939,,,,,,,,,,,,,,,,TF_000176
Penychain,PNC,Transport for Wales,,,52.902882,-4.33872,,,,,,,,,,,,,,,,TF_000177
Penyffordd,PNF,Transport for Wales,,,53.14311037,-3.054849214,,,,,,,,,,,,,,,,TF_000178
Pont-y-Pant,PYP,Transport for Wales,,,53.06515277,-3.862740369,,,,,,,,,,,,,,,,TF_000179
Pontarddulais,PTD,Transport for Wales,,,51.71762164,-4.045576015,,,,,,,,,,,,,,,,TF_000180
Pontlottyn,PLT,Transport for Wales,,,51.74663206,-3.278966771,,,,,,,,,,,,,,,,TF_000181
Pontyclun,PYC,Transport for Wales,,,51.52388,-3.39193,,,,,,,,,,,,,,,,TF_000182
Pontypool & New Inn,PPL,Transport for Wales,,,51.69918,-3.00709,,,,,,,,,,,,,,,,TF_000183
Pontypridd,PPD,Transport for Wales,,,51.59944,-3.34176,,,,,,,,,,,,,,,,TF_000184
Port Talbot Parkway,PTA,Transport for Wales,,,51.59171473,-3.781340109,,,,,,,,,,,,,,,,TF_000185
Porth,POR,Transport for Wales,,,51.61253349,-3.407203552,,,,,,,,,,,,,,,,TF_000186
Porthmadog,PTM,Transport for Wales,,,52.93093493,-4.134459787,,,,,,,,,,,,,,,,TF_000187
Prees,PRS,Transport for Wales,,,52.89965046,-2.689744248,,,,,,,,,,,,,,,,TF_000188
Prestatyn,PRT,Transport for Wales,,,53.33537,-3.40512,,,,,,,,,,,,,,,,TF_000189
Pwllheli,PWL,Transport for Wales,,,52.88785158,-4.41671931,,,,,,,,,,,,,,,,TF_000190
Pye Corner,PYE,Transport for Wales,,,51.58125,-3.04106,,,,,,,,,,,,,,,,TF_000191
Pyle,PYL,Transport for Wales,,,51.525739,-3.698076385,,,,,,,,,,,,,,,,TF_000192
Quakers Yard,QYD,Transport for Wales,,,51.6607231,-3.322813042,,,,,,,,,,,,,,,,TF_000193
Radyr,RDR,Transport for Wales,,,51.51650886,-3.248009062,,,,,,,,,,,,,,,,TF_000194
Rhiwbina,RHI,Transport for Wales,,,51.52118226,-3.213975661,,,,,,,,,,,,,,,,TF_000195
Rhoose Cardiff International Airport,RIA,Transport for Wales,,,51.38706545,-3.34939894,,,,,,,,,,,,,,,,TF_000196
Rhosneigr,RHO,Transport for Wales,,,53.23485594,-4.506663917,,,,,,,,,,,,,,,,TF_000197
Rhyl,RHL,Transport for Wales,,,53.31844074,-3.489112507,,,,,,,,,,,,,,,,TF_000198
Rhymney,RHY,Transport for Wales,,,51.75883789,-3.289309476,,,,,,,,,,,,,,,,TF_000199
Risca & Pontymister,RCA,Transport for Wales,,,51.60581,-3.09226,,,,,,,,,,,,,,,,TF_000200
Rogerstone,ROR,Transport for Wales,,,51.59532,-3.06621,,,,,,,,,,,,,,,,TF_000201
Roman Bridge,RMB,Transport for Wales,,,53.044436,-3.921654634,,,,,,,,,,,,,,,,TF_000202
Ruabon,RUA,Transport for Wales,,,52.96018774,-3.04250099,,,,,,,,,,,,,,,,TF_000203
Runcorn East,RUE,Transport for Wales,,,53.3269412,-2.665085335,,,,,,,,,,,,,,,,TF_000204
Sarn,SRR,Transport for Wales,,,51.53872014,-3.589932796,,,,,,,,,,,,,,,,TF_000205
Saundersfoot,SDF,Transport for Wales,,,51.72209314,-4.716619622,,,,,,,,,,,,,,,,TF_000206
Severn Tunnel Junction,STJ,Transport for Wales,,,51.5847,-2.77876,,,,,,,,,,,,,,,,TF_000207
Shotton,SHT,Transport for Wales,,,53.2132,-3.03789,,,,,,,,,,,,,,,,TF_000208
