station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band
Fairbourne,FRB,TFW,,,52.69606153,-4.049426098,,,,,,,,,,,,,,,,TF_000073,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000073,,,,,False,
Fairwater,FRW,TFW,,,51.49390844,-3.233850662,,,,,,,,,,,,,,,,TF_000074,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000074,,,,,False,
Fernhill,FER,TFW,,,51.68649362,-3.395897173,,,,,,,,,,,,,,,,TF_000075,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000075,,,,,False,
Ferryside,FYS,TFW,,,51.76837024,-4.369485229,,,,,,,,,,,,,,,,TF_000076,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000076,,,,,False,
Ffairfach,FFA,TFW,,,51.87247957,-3.992889832,,,,,,,,,,,,,,,,TF_000077,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000077,,,,,False,
Fishguard & Goodwick,FGW,TFW,,,52.004112,-4.9948377,,,,,,,,,,,,,,,,TF_000078,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000078,,,,,False,
Fishguard Harbour,FGH,TFW,,,52.01156,-4.98567,,,,,,,,,,,,,,,,TF_000079,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000079,,,,,False,
Flint,FLN,TFW,,,53.24974,-3.13369,,,,,,,,,,,,,,,,TF_000080,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000080,,,,,False,
Frodsham,FRD,TFW,,,53.29587868,-2.723117879,,,,,,,,,,,,,,,,TF_000081,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000081,,,,,False,
Garth (Bridgend County),GMG,TFW,,,51.59673,-3.6429,,,,,,,,,,,,,,,,TF_000082,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000082,,,,,False,
Garth (Powys),GTH,TFW,,,52.13324795,-3.529923047,,,,,,,,,,,,,,,,TF_000083,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000083,,,,,False,
Gilfach Fargoed,GFF,TFW,,,51.68424748,-3.226577833,,,,,,,,,,,,,,,,TF_000084,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000084,,,,,False,
Glan Conwy,GCW,TFW,,,53.26866,-3.79752,,,,,,,,,,,,,,,,TF_000085,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000085,,,,,False,
Gobowen,GOB,TFW,,,52.89353933,-3.035995531,,,,,,,,,,,,,,,,TF_000086,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000086,,,,,False,
Gowerton,GWN,TFW,,,51.6487243,-4.035967269,,,,,,,,,,,,,,,,TF_000087,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000087,,,,,False,
