station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band
Skegness,SKG,East_Midlands,,,53.1430765,0.333903847,,,,,,,,,,,,,,,,EA_000081,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000081,,,,,False,
Sleaford,SLR,East_Midlands,,,52.99549349,-0.41034233,,,,,,,,,,,,,,,,EA_000082,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000082,,,,,False,
South Wigston,SWS,East_Midlands,,,52.58224354,-1.134080764,,,,,,,,,,,,,,,,EA_000083,[nan],1,1,low,single,,False,False,multiple,False,True,False,EA_000083,,,,,False,
Spalding,SPA,East_Midlands,,,52.78882937,-0.156873182,,,,,,,,,,,,,,,,EA_000084,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000084,,,,,False,
Spondon,SPO,East_Midlands,,,52.91188874,-1.411093591,,,,,,,,,,,,,,,,EA_000085,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000085,,,,,False,
Stallingborough,SLL,East_Midlands,,,53.58711418,-0.183667548,,,,,,,,,,,,,,,,EA_000086,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000086,,,,,False,
Stamford (Lincs),SMD,East_Midlands,,,52.64740704,-0.480499424,,,,,,,,,,,,,,,,EA_000087,[nan],1,1,low,single,,False,False,multiple,False,True,False,EA_000087,,,,,False,
Sutton Parkway,SPK,East_Midlands,,,53.11420865,-1.245645184,,,,,,,,,,,,,,,,EA_000088,[nan],1,1,low,single,,False,False,multiple,False,True,False,EA_000088,,,,,False,
Swinderby,SWD,East_Midlands,,,53.16958189,-0.70268215,,,,,,,,,,,,,,,,EA_000089,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000089,,,,,False,
Swineshead,SWE,East_Midlands,,,52.96983174,-0.187156156,,,,,,,,,,,,,,,,EA_000090,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000090,,,,,False,
Syston,SYS,East_Midlands,,,52.6946713,-1.082139486,,,,,,,,,,,,,,,,EA_000091,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000091,,,,,False,
Thornton Abbey,TNA,East_Midlands,,,53.65397075,-0.323493815,,,,,,,,,,,,,,,,EA_000092,[nan],1,1,low,single,,False,False,multiple,False,True,False,EA_000092,,,,,False,
Thorpe Culvert,TPC,East_Midlands,,,53.12279894,0.199481891,,,,,,,,,,,,,,,,EA_000093,[nan],1,1,low,single,,False,False,multiple,False,True,False,EA_000093,,,,,False,
Thurgarton,THU,East_Midlands,,,53.02922431,-0.962023239,,,,,,,,,,,,,,,,EA_000094,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000094,,,,,False,
Tutbury & Hatton,TUT,East_Midlands,,,52.86437892,-1.682087757,,,,,,,,,,,,,,,,EA_000095,[nan],1,1,low,single,,False,False,multiple,False,True,False,EA_000095,,,,,False,
Ulceby,ULC,East_Midlands,,,53.61905841,-0.302046812,,,,,,,,,,,,,,,,EA_000096,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000096,,,,,False,
Uttoxeter,UTT,East_Midlands,,,52.89708125,-1.857261595,,,,,,,,,,,,,,,,EA_000097,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000097,,,,,False,
Wainfleet,WFL,East_Midlands,,,53.10514887,0.234736319,,,,,,,,,,,,,,,,EA_000098,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000098,,,,,False,
Wellingborough,WEL,East_Midlands,,,52.30379284,-0.676643216,,,,,,,,,,,,,,,,EA_000099,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000099,,,,,False,
Whatstandwell,WTS,East_Midlands,,,53.08311502,-1.504309244,,,,,,,,,,,,,,,,EA_000100,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000100,,,,,False,
Whitwell (Derbyshire),WWL,East_Midlands,,,53.28038058,-1.199376401,,,,,,,,,,,,,,,,EA_000101,[nan],1,1,low,single,,False,False,multiple,False,True,False,EA_000101,,,,,False,
Willington,WIL,East_Midlands,,,52.85366357,-1.563360192,,,,,,,,,,,,,,,,EA_000102,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000102,,,,,False,
