station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band
Newhaven Harbour,NVH,Southern,,,50.78978441,0.054998379,,,,,,,,,,,,,,,,SO_000092,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000092,,,,,False,
Newhaven Town,NVN,Southern,,,50.79484885,0.054950925,,,,,,,,,,,,,,,,SO_000093,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000093,,,,,False,
Norbury,NRB,Southern,,,51.41144749,-0.121922189,,,,,,,,,,,,,,,,SO_000094,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000094,,,,,False,
Normans Bay,NSB,Southern,,,50.82609675,0.389476518,,,,,,,,,,,,,,,,SO_000095,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000095,,,,,False,
North Dulwich,NDL,Southern,,,51.45451316,-0.087912394,,,,,,,,,,,,,,,,SO_000096,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000096,,,,,False,
Nutbourne,NUT,Southern,,,50.8460569,-0.882951949,,,,,,,,,,,,,,,,SO_000097,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000097,,,,,False,
Nutfield,NUF,Southern,,,51.22686567,-0.133758333,,,,,,,,,,,,,,,,SO_000098,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000098,,,,,False,
Ockley,OLY,Southern,,,51.15150662,-0.336003059,,,,,,,,,,,,,,,,SO_000099,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000099,,,,,False,
Ore,ORE,Southern,,,50.86694236,0.591574525,,,,,,,,,,,,,,,,SO_000100,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000100,,,,,False,
Oxted,OXT,Southern,,,51.25790506,-0.004812996,,,,,,,,,,,,,,,,SO_000101,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000101,,,,,False,
Peckham Rye,PMR,Southern,,,51.47003714,-0.069394247,,,,,,,,,,,,,,,,SO_000102,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000102,,,,,False,
Penshurst,PHR,Southern,,,51.19733253,0.173483045,,,,,,,,,,,,,,,,SO_000103,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000103,,,,,False,
Pevensey & Westham,PEV,Southern,,,50.81579197,0.324820485,,,,,,,,,,,,,,,,SO_000104,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000104,,,,,False,
Pevensey Bay,PEB,Southern,,,50.81745345,0.342920162,,,,,,,,,,,,,,,,SO_000105,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000105,,,,,False,
Plumpton,PMP,Southern,,,50.9286601,-0.060178055,,,,,,,,,,,,,,,,SO_000106,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000106,,,,,False,
Polegate,PLG,Southern,,,50.82121828,0.245732124,,,,,,,,,,,,,,,,SO_000107,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000107,,,,,False,
Portslade,PLD,Southern,,,50.83567693,-0.205323859,,,,,,,,,,,,,,,,SO_000108,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000108,,,,,False,
Preston Park,PRP,Southern,,,50.84593878,-0.155167744,,,,,,,,,,,,,,,,SO_000109,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000109,,,,,False,
Pulborough,PUL,Southern,,,50.95734852,-0.516553376,,,,,,,,,,,,,,,,SO_000110,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000110,,,,,False,
Purley,PUR,Southern,,,51.33739162,-0.113608701,,,,,,,,,,,,,,,,SO_000111,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000111,,,,,False,
Purley Oaks,PUO,Southern,,,51.34704533,-0.098851969,,,,,,,,,,,,,,,,SO_000112,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000112,,,,,False,
Queens Road (Peckham),QRP,Southern,,,51.47406855,-0.057574233,,,,,,,,,,,,,,,,SO_000113,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000113,,,,,False,
Redhill,RDH,Southern,,,51.24019809,-0.165898311,,,,,,,,,,,,,,,,SO_000114,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000114,,,,,False,
Reedham (London),RHM,Southern,,,51.33216069,-0.12387235,,,,,,,,,,,,,,,,SO_000115,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000115,,,,,False,
Reigate,REI,Southern,,,51.24195549,-0.203824541,,,,,,,,,,,,,,,,SO_000116,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000116,,,,,False,
